Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN,Recording-Consensus Backend,Recording-Consensus Groups,Recording-Consensus Threshold,Recording-Consensus Accepted Groups,Recording-Consensus Changed Samples,Recording-Consensus Mean Consistency,Recording-Consensus Min Consistency,Refined Filter Kept,Refined Filter Total,Refined Filter Keep Rate,Refined Filter Agreement Rate,Refined Filter Mean Confidence,Refined Filter Fallback Classes
Joint discovery refinement,R1_refined,Day 2,5,980,5,5,0,1.0,1.0,0,5,0.0,0.3666466608185403,0.29555107319089946,0.5295918367346939,0.5112244897959184,Recording-Consensus-GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.48679743579787704, 'silhouette': 0.1320635974407196, 'balance': 0.8208122860274063, 'stability': 1.0, 'cluster_size_cv': 0.21830535071524343}, 'kmeans_graph': {'score': 0.3138909962458274, 'silhouette': 0.12219443917274475, 'balance': 0.7074898040308905, 'stability': 0.4207443755785588, 'cluster_size_cv': 0.41344793140840497}, 'agglomerative_joint': {'score': 0.3165473195346824, 'silhouette': 0.1216641291975975, 'balance': 0.6259947543198032, 'stability': 0.4977323904481726, 'cluster_size_cv': 0.5974574756406472}}",0.1320635974407196,0.2071332335472107,0.5660317540168762,0.3263784646987915,0.011065052822232246,1.0,0.21830535071524343,False,symbol_gpcc_with_selective_recording_consensus,35,0.65,8,34,0.5816326530612245,0.32142857142857145,980,980,1.0,1.0,1.0,0
Joint discovery refinement,R2_refined,Day 3,5,980,5,5,0,1.0,1.0,0,5,0.0,0.2906989193252949,0.25618999209772664,0.49183673469387756,0.49183673469387756,Recording-Consensus-GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.4667120772158358, 'silhouette': 0.11241498589515686, 'balance': 0.7744191748674975, 'stability': 1.0, 'cluster_size_cv': 0.29129034049434427}, 'kmeans_graph': {'score': 0.291449409434427, 'silhouette': 0.08027908951044083, 'balance': 0.812314827568106, 'stability': 0.33933177876025333, 'cluster_size_cv': 0.23104979259554143}, 'agglomerative_joint': {'score': 0.26165534980531924, 'silhouette': 0.08688060194253922, 'balance': 0.6558145859255579, 'stability': 0.33083240620724425, 'cluster_size_cv': 0.5248212245671384}}",0.11241498589515686,0.17814330756664276,0.556207537651062,0.2998304069042206,0.010982755571603775,1.0,0.29129034049434427,False,symbol_gpcc_with_selective_recording_consensus,35,0.65,9,52,0.536734693877551,0.25,980,980,1.0,1.0,1.0,0
Joint discovery refinement,R3_refined,Day 4,5,980,5,5,0,1.0,1.0,0,5,0.0,0.5641947201514727,0.46279242348366945,0.5887755102040816,0.560204081632653,Recording-Consensus-GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.4888717572769922, 'silhouette': 0.17002637684345245, 'balance': 0.7267862500654667, 'stability': 1.0, 'cluster_size_cv': 0.3759203616055245}, 'kmeans_graph': {'score': 0.34646689458288105, 'silhouette': 0.12284588813781738, 'balance': 0.7869042997350524, 'stability': 0.4860831846402838, 'cluster_size_cv': 0.2708025618066849}, 'agglomerative_joint': {'score': 0.42047175084620336, 'silhouette': 0.18561428785324097, 'balance': 0.6424780548927292, 'stability': 0.7595531261935, 'cluster_size_cv': 0.5564733960710363}}",0.17002637684345245,0.25809532403945923,0.585013210773468,0.37802907824516296,0.04076414182782173,1.0,0.3759203616055245,False,symbol_gpcc_with_selective_recording_consensus,35,0.65,18,74,0.6897959183673469,0.42857142857142855,980,980,1.0,1.0,1.0,0
