Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN,Recording-Consensus Backend,Recording-Consensus Groups,Recording-Consensus Threshold,Recording-Consensus Accepted Groups,Recording-Consensus Changed Samples,Recording-Consensus Mean Consistency,Recording-Consensus Min Consistency
Joint discovery refinement,R1_refined,Day 2,5,980,5,5,0,1.0,1.0,0,5,0.0,0.4431749956598096,0.38225115263688414,0.5551020408163265,0.5336734693877551,Recording-Consensus-GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5255506951482581, 'silhouette': 0.21604950726032257, 'balance': 0.7836173307754035, 'stability': 1.0, 'cluster_size_cv': 0.2761330827260826}, 'kmeans_graph': {'score': 0.2866619476261648, 'silhouette': 0.12725766003131866, 'balance': 0.6974767776511396, 'stability': 0.3086995163148463, 'cluster_size_cv': 0.43373949075072293}, 'agglomerative_joint': {'score': 0.4246176733806795, 'silhouette': 0.22222957015037537, 'balance': 0.7431292617081905, 'stability': 0.6150622298253396, 'cluster_size_cv': 0.34566091194061566}}",0.21604950726032257,0.3082936704158783,0.6080247759819031,0.42155948281288147,0.061826083809137344,1.0,0.2761330827260826,False,symbol_gpcc_with_selective_recording_consensus,35,0.65,18,77,0.7071428571428573,0.32142857142857145
Joint discovery refinement,R2_refined,Day 3,5,980,5,5,0,1.0,1.0,0,5,0.0,0.2923353804691546,0.21769771305934568,0.45102040816326533,0.43979591836734694,Recording-Consensus-GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5343476861621745, 'silhouette': 0.18862920999526978, 'balance': 0.9030081033238807, 'stability': 1.0, 'cluster_size_cv': 0.10740977441852617}, 'kmeans_graph': {'score': 0.2920994206489612, 'silhouette': 0.12339511513710022, 'balance': 0.7509180221578616, 'stability': 0.29619401156793507, 'cluster_size_cv': 0.33170328916380054}, 'agglomerative_joint': {'score': 0.4536145848687059, 'silhouette': 0.17782744765281677, 'balance': 0.8466239410905223, 'stability': 0.7459388017662085, 'cluster_size_cv': 0.18116196751052968}}",0.18862920999526978,0.2800136208534241,0.5943145751953125,0.396178275346756,0.046270713210105896,1.0,0.10740977441852617,False,symbol_gpcc_with_selective_recording_consensus,35,0.65,14,70,0.6275510204081632,0.35714285714285715
Joint discovery refinement,R3_refined,Day 4,5,980,5,5,0,1.0,1.0,0,5,0.0,0.5488435020231754,0.4855822752016741,0.673469387755102,0.6561224489795918,Recording-Consensus-GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5426457541083327, 'silhouette': 0.23615165054798126, 'balance': 0.8138117315347145, 'stability': 1.0, 'cluster_size_cv': 0.22878543187644285}, 'kmeans_graph': {'score': 0.34783596111936266, 'silhouette': 0.18997977674007416, 'balance': 0.6361240337618378, 'stability': 0.46448910863981707, 'cluster_size_cv': 0.5720204660187321}, 'agglomerative_joint': {'score': 0.4509492465482373, 'silhouette': 0.22749517858028412, 'balance': 0.7247901135530537, 'stability': 0.723475502473881, 'cluster_size_cv': 0.37970976880164264}}",0.23615165054798126,0.32544323801994324,0.6180757880210876,0.4371887147426605,0.03561835363507271,1.0,0.22878543187644285,False,symbol_gpcc_with_selective_recording_consensus,35,0.65,24,107,0.7520408163265306,0.42857142857142855
