Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,5,5,0,1.0,0.5102040816326531,0.3845943176975987,0.3158600707433569,0.5102040816326531,0.36984126984126986,0.2714285714285714,0.16190476190476194
MV-ACC-CIL,R2,5,5,0,1.0,0.5020408163265306,0.29043689160758335,0.2352285457811122,0.49183673469387756,0.3130952380952381,0.2857142857142857,0.15952380952380957
MV-ACC-CIL,R3,5,5,0,1.0,0.6306122448979592,0.4997058379934427,0.43450792128244337,0.6204081632653061,0.259047619047619,0.48095238095238096,0.25952380952380955
