Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,18,18,8,1.0,0.9156118143459916,0.7883882089301576,0.5620986092571845,0.5832521908471275,0.5348286430760657,0.606,0.08190352865004857
MV-ACC-CIL,R2,12,12,2,1.0,0.8605290278254896,0.7953346780747581,0.6700028406492374,0.7636551013397458,0.5190755685986794,0.704,0.1134671414697313
MV-ACC-CIL,R3,16,16,6,1.0,0.8766339869281046,0.7688622546438778,0.5300706193295921,0.6017156862745098,0.49836565700588364,0.556,0.12107478148268047
