Method,Stage,Eval Day,Eval Split,Seen Classes,True New Classes,Discovered Clusters,Enrolled Clusters,Eval Samples,Overall Acc,Old Acc,New Acc,Initial Known Acc,Forgetting Rate,Macro F1
MV-ACC-CIL,Initial,2021_03_01,day1_eval_initial_30pct,10,-,-,-,900,0.9922222222222222,0.9922222222222222,,0.9922222222222222,0.0,0.992201800266891
MV-ACC-CIL,After R1,2021_03_08,eval_r1_30pct_20_seen,20,10,10,10,1800,0.6988888888888889,0.48444444444444446,0.9133333333333333,0.48444444444444446,0.5077777777777778,0.6249740185765223
MV-ACC-CIL,After R2,2021_03_15,eval_r2_30pct_30_seen,30,10,10,10,2700,0.6003703703703703,0.46,0.8811111111111111,0.37555555555555553,0.6166666666666667,0.5328627720896761
MV-ACC-CIL,After R3,2021_03_23,eval_r3_30pct_40_seen,40,10,10,10,3600,0.4488888888888889,0.3125925925925926,0.8577777777777778,0.46444444444444444,0.5277777777777778,0.3722949962938923
