Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN,Recording-Consensus Backend,Recording-Consensus Groups,Recording-Consensus Threshold,Recording-Consensus Accepted Groups,Recording-Consensus Changed Samples,Recording-Consensus Mean Consistency,Recording-Consensus Min Consistency
Joint discovery refinement,R1_refined,Day 2,5,980,5,5,0,1.0,1.0,0,5,0.0,0.4807202902906815,0.3915109570882883,0.5744897959183674,0.573469387755102,Recording-Consensus-GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5182920957824002, 'silhouette': 0.21809826791286469, 'balance': 0.7416902421516227, 'stability': 1.0, 'cluster_size_cv': 0.3482717489973009}, 'kmeans_graph': {'score': 0.3207912675824711, 'silhouette': 0.1574220359325409, 'balance': 0.6455207025862815, 'stability': 0.4204200292092693, 'cluster_size_cv': 0.5491369928082797}, 'agglomerative_joint': {'score': 0.4558422803549637, 'silhouette': 0.20107154548168182, 'balance': 0.7666762654020556, 'stability': 0.7676707090385103, 'cluster_size_cv': 0.30433149573971247}}",0.21809826791286469,0.31512680649757385,0.6090491414070129,0.4281277060508728,0.04582793638110161,1.0,0.3482717489973009,False,symbol_gpcc_with_selective_recording_consensus,35,0.65,25,128,0.753061224489796,0.35714285714285715
Joint discovery refinement,R2_refined,Day 3,5,980,5,5,0,1.0,1.0,0,5,0.0,0.45895951338738034,0.3987464272304532,0.5714285714285714,0.5673469387755102,Recording-Consensus-GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5441782124552369, 'silhouette': 0.20541739463806152, 'balance': 0.9059932270215153, 'stability': 1.0, 'cluster_size_cv': 0.10376101076112372}, 'kmeans_graph': {'score': 0.3196740494926994, 'silhouette': 0.13935497403144836, 'balance': 0.7038843452396909, 'stability': 0.40900777890985857, 'cluster_size_cv': 0.42068793937940757}, 'agglomerative_joint': {'score': 0.4782206835536459, 'silhouette': 0.19529877603054047, 'balance': 0.8712580860567424, 'stability': 0.7862189581020004, 'cluster_size_cv': 0.14776553125140587}}",0.20541739463806152,0.2995631694793701,0.6027086973190308,0.41435882449150085,0.04657415673136711,1.0,0.10376101076112372,False,symbol_gpcc_with_selective_recording_consensus,35,0.65,21,94,0.7408163265306124,0.39285714285714285
Joint discovery refinement,R3_refined,Day 4,5,980,5,5,0,1.0,1.0,0,5,0.0,0.5935289838497597,0.4825359075996594,0.6071428571428571,0.5836734693877551,Recording-Consensus-GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5493834080006351, 'silhouette': 0.26362156867980957, 'balance': 0.7719577261336992, 'stability': 1.0, 'cluster_size_cv': 0.29540772265916165}, 'kmeans_graph': {'score': 0.30949346479351153, 'silhouette': 0.15524815022945404, 'balance': 0.6974767776511396, 'stability': 0.33844650654833547, 'cluster_size_cv': 0.43373949075072293}, 'agglomerative_joint': {'score': 0.49569276951500274, 'silhouette': 0.25256896018981934, 'balance': 0.7091644564716296, 'stability': 0.8597878004651046, 'cluster_size_cv': 0.4101101526934822}}",0.26362156867980957,0.3610423803329468,0.6318107843399048,0.4683389961719513,0.03607245907187462,1.0,0.29540772265916165,False,symbol_gpcc_with_selective_recording_consensus,35,0.65,24,100,0.789795918367347,0.5
