dim1,dim2,operational_label,is_current_round
-6.835792541503906250e+00,3.382129967212677002e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.308234691619873047e+00,4.761621356010437012e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.546256065368652344e+00,3.224600851535797119e-02,3.000000000000000000e+00,0.000000000000000000e+00
-6.532006263732910156e+00,8.832941763103008270e-03,3.000000000000000000e+00,0.000000000000000000e+00
-6.839824676513671875e+00,2.251936495304107666e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.253429889678955078e+00,4.432365000247955322e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.233990192413330078e+00,2.119383960962295532e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.639419555664062500e+00,4.174399971961975098e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.766290664672851562e+00,3.706095516681671143e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.865431785583496094e+00,2.393581569194793701e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.722032070159912109e+00,9.435061365365982056e-02,3.000000000000000000e+00,0.000000000000000000e+00
-6.303654193878173828e+00,4.860108792781829834e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.148427486419677734e+00,6.158557534217834473e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.412616252899169922e+00,5.067224502563476562e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.170987606048583984e+00,4.924200177192687988e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.314857482910156250e+00,1.213688254356384277e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.453238487243652344e+00,5.129513740539550781e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.204483985900878906e+00,2.526455223560333252e-01,3.000000000000000000e+00,0.000000000000000000e+00
-6.538648605346679688e+00,-5.133406817913055420e-02,3.000000000000000000e+00,0.000000000000000000e+00
-6.653277397155761719e+00,4.105018377304077148e-01,3.000000000000000000e+00,0.000000000000000000e+00
-7.998157501220703125e+00,-3.431106209754943848e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.400015830993652344e+00,-2.660419344902038574e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.430278778076171875e+00,-3.429969549179077148e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.855755329132080078e+00,-5.242348909378051758e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.945236682891845703e+00,-4.798714220523834229e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.890021800994873047e+00,-5.245009064674377441e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.832902431488037109e+00,-4.698105156421661377e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.671919822692871094e+00,-3.987376689910888672e-01,4.000000000000000000e+00,0.000000000000000000e+00
-8.039109230041503906e+00,-3.786092996597290039e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.785237312316894531e+00,-5.730428099632263184e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.488541126251220703e+00,-2.509011626243591309e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.976263046264648438e+00,-4.886772036552429199e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.970776557922363281e+00,-5.107899308204650879e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.527178287506103516e+00,-5.166072845458984375e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.971546649932861328e+00,-2.887097299098968506e-01,4.000000000000000000e+00,0.000000000000000000e+00
-8.040342330932617188e+00,-4.834276437759399414e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.515774250030517578e+00,-3.062634468078613281e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.967761039733886719e+00,-2.597083449363708496e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.807325839996337891e+00,-5.575610399246215820e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.600828647613525391e+00,-3.688487410545349121e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.992360115051269531e+00,-4.140729010105133057e-01,4.000000000000000000e+00,0.000000000000000000e+00
-8.008728981018066406e+00,-5.035280585289001465e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.696210384368896484e+00,-2.102547883987426758e-01,4.000000000000000000e+00,0.000000000000000000e+00
-8.042475700378417969e+00,-4.252604246139526367e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.854302883148193359e+00,-5.073367357254028320e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.570195198059082031e+00,-4.772670865058898926e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.558227539062500000e+00,-2.947036325931549072e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.831575870513916016e+00,-5.846482515335083008e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.573206424713134766e+00,-2.681076526641845703e-01,4.000000000000000000e+00,0.000000000000000000e+00
-8.023313522338867188e+00,-3.581355214118957520e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.813219070434570312e+00,-2.581364214420318604e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.759159564971923828e+00,-5.138309597969055176e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.377422332763671875e+00,-3.540540337562561035e-01,4.000000000000000000e+00,0.000000000000000000e+00
-8.037235260009765625e+00,-3.235615789890289307e-01,4.000000000000000000e+00,0.000000000000000000e+00
-7.892560958862304688e+00,-2.639392018318176270e-01,4.000000000000000000e+00,0.000000000000000000e+00
2.838522911071777344e+00,1.390332698822021484e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.823568820953369141e+00,1.389918613433837891e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.536996364593505859e+00,1.380832004547119141e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.414214611053466797e+00,1.379100608825683594e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.473622322082519531e+00,1.385958480834960938e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.714698076248168945e+00,1.379244327545166016e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.409086704254150391e+00,1.394048404693603516e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.762953758239746094e+00,1.390781402587890625e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.838871955871582031e+00,1.389440155029296875e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.424906253814697266e+00,1.389424037933349609e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.482278108596801758e+00,1.376806354522705078e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.490232706069946289e+00,1.396883773803710938e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.406751871109008789e+00,1.380760288238525391e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.453515291213989258e+00,1.378484058380126953e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.763538122177124023e+00,1.385451126098632812e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.920313596725463867e+00,1.386592674255371094e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.870917081832885742e+00,1.392285251617431641e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.750738620758056641e+00,1.387212371826171875e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.815432786941528320e+00,1.386392784118652344e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.420859336853027344e+00,1.372643947601318359e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.353211641311645508e+00,1.381664276123046875e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.417666435241699219e+00,1.381164169311523438e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.715402364730834961e+00,1.384691429138183594e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.413843631744384766e+00,1.394025897979736328e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.577339649200439453e+00,1.385332202911376953e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.411308765411376953e+00,1.381597614288330078e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.460327148437500000e+00,1.377590751647949219e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.365143775939941406e+00,1.396402549743652344e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.764936208724975586e+00,1.374930763244628906e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.869295358657836914e+00,1.390209960937500000e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.852689743041992188e+00,1.390676212310791016e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.487883329391479492e+00,1.397204971313476562e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.381762504577636719e+00,1.391563320159912109e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.511146783828735352e+00,1.395784759521484375e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.799283742904663086e+00,1.395027828216552734e+01,5.000000000000000000e+00,0.000000000000000000e+00
3.563981294631958008e+00,-4.939721584320068359e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.560390949249267578e+00,-3.689862966537475586e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.591171503067016602e+00,-3.875895977020263672e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.993999123573303223e+00,-4.987895965576171875e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.663024425506591797e+00,-5.042280673980712891e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.994216799736022949e+00,-4.899718284606933594e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.297145366668701172e+00,-4.578055858612060547e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.005784273147583008e+00,-4.933204174041748047e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.516492366790771484e+00,-3.875292778015136719e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.499298810958862305e+00,-5.032791614532470703e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.038738489151000977e+00,-4.977566242218017578e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.230338573455810547e+00,-4.795289993286132812e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.004814147949218750e+00,-4.976611614227294922e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.268183708190917969e+00,-4.733990192413330078e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.345916509628295898e+00,-4.071064949035644531e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.516757965087890625e+00,-3.872748374938964844e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.124775886535644531e+00,-4.734764575958251953e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.382654428482055664e+00,-4.925292968750000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.592674732208251953e+00,-3.802229881286621094e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.198152780532836914e+00,-4.699952125549316406e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.262417316436767578e+00,-4.698539733886718750e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.405530452728271484e+00,-3.760907411575317383e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.950272083282470703e+00,-5.084975719451904297e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.822871685028076172e+00,-4.806386947631835938e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.644344091415405273e+00,-4.189459323883056641e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.031420946121215820e+00,-4.994705200195312500e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.503699541091918945e+00,-4.380273342132568359e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.944890499114990234e+00,-4.978333950042724609e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.461421251296997070e+00,-3.732841968536376953e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.804047346115112305e+00,-3.946967124938964844e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.226441860198974609e+00,-4.634315013885498047e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.536715745925903320e+00,-5.008340358734130859e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.490798950195312500e+00,-3.890387535095214844e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.403975963592529297e+00,-4.881776332855224609e+00,6.000000000000000000e+00,0.000000000000000000e+00
4.374350070953369141e+00,-5.010188102722167969e+00,6.000000000000000000e+00,0.000000000000000000e+00
8.203598022460937500e+00,-1.109533786773681641e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.212480545043945312e+00,-1.193046927452087402e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.231234550476074219e+00,-1.183933377265930176e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.202683448791503906e+00,-1.085056304931640625e+00,7.000000000000000000e+00,0.000000000000000000e+00
7.572464942932128906e+00,-8.173909783363342285e-01,7.000000000000000000e+00,0.000000000000000000e+00
8.170709609985351562e+00,-1.010622620582580566e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.131610870361328125e+00,-1.138439297676086426e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.208803176879882812e+00,-1.027036905288696289e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.239887237548828125e+00,-1.251667976379394531e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.144635200500488281e+00,-9.826294183731079102e-01,7.000000000000000000e+00,0.000000000000000000e+00
7.756825447082519531e+00,-7.869730591773986816e-01,7.000000000000000000e+00,0.000000000000000000e+00
7.530429840087890625e+00,-7.733700871467590332e-01,7.000000000000000000e+00,0.000000000000000000e+00
8.155900001525878906e+00,-9.172978401184082031e-01,7.000000000000000000e+00,0.000000000000000000e+00
7.517659187316894531e+00,-8.241993188858032227e-01,7.000000000000000000e+00,0.000000000000000000e+00
8.223389625549316406e+00,-1.190827131271362305e+00,7.000000000000000000e+00,0.000000000000000000e+00
7.635721683502197266e+00,-8.050810098648071289e-01,7.000000000000000000e+00,0.000000000000000000e+00
7.783801555633544922e+00,-8.213591575622558594e-01,7.000000000000000000e+00,0.000000000000000000e+00
8.190723419189453125e+00,-1.028832435607910156e+00,7.000000000000000000e+00,0.000000000000000000e+00
7.983767986297607422e+00,-8.873077034950256348e-01,7.000000000000000000e+00,0.000000000000000000e+00
8.266610145568847656e+00,-1.174157857894897461e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.146731376647949219e+00,-1.148364782333374023e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.185149192810058594e+00,-1.248331665992736816e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.141327857971191406e+00,-1.018144965171813965e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.207196235656738281e+00,-1.264053821563720703e+00,7.000000000000000000e+00,0.000000000000000000e+00
7.614382743835449219e+00,-8.374630808830261230e-01,7.000000000000000000e+00,0.000000000000000000e+00
7.648781299591064453e+00,-7.950009107589721680e-01,7.000000000000000000e+00,0.000000000000000000e+00
8.304137229919433594e+00,-1.221882224082946777e+00,7.000000000000000000e+00,0.000000000000000000e+00
7.768822669982910156e+00,-7.660415768623352051e-01,7.000000000000000000e+00,0.000000000000000000e+00
8.160087585449218750e+00,-1.088028669357299805e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.177013397216796875e+00,-1.036952614784240723e+00,7.000000000000000000e+00,0.000000000000000000e+00
8.287314414978027344e+00,-1.227519392967224121e+00,7.000000000000000000e+00,0.000000000000000000e+00
7.719646453857421875e+00,-7.868323326110839844e-01,7.000000000000000000e+00,0.000000000000000000e+00
7.564131259918212891e+00,-7.871698141098022461e-01,7.000000000000000000e+00,0.000000000000000000e+00
7.621556282043457031e+00,-7.930378317832946777e-01,7.000000000000000000e+00,0.000000000000000000e+00
8.040234565734863281e+00,-1.052016615867614746e+00,7.000000000000000000e+00,0.000000000000000000e+00
6.758771419525146484e+00,2.192155361175537109e+00,8.000000000000000000e+00,0.000000000000000000e+00
6.136886596679687500e+00,2.747379541397094727e+00,8.000000000000000000e+00,0.000000000000000000e+00
6.737273693084716797e+00,2.281061887741088867e+00,8.000000000000000000e+00,0.000000000000000000e+00
5.817218303680419922e+00,1.706167459487915039e+00,8.000000000000000000e+00,0.000000000000000000e+00
