Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,5,5,0,1.0,0.5142857142857142,0.44510689304912343,0.31023938223938224,0.5142857142857142,0.20952380952380953,0.2904761904761905,0.32857142857142857
MV-ACC-CIL,R2,5,5,0,1.0,0.5428571428571428,0.5189100522715628,0.3675425990556354,0.4857142857142857,0.2857142857142857,0.49523809523809526,0.19761904761904764
MV-ACC-CIL,R3,5,5,0,1.0,0.6857142857142857,0.6676139449094144,0.546492897935276,0.6,0.1438095238095238,0.4,0.39285714285714285
