Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,Recording-GPCC Backend,Recording-GPCC Groups,Recording-GPCC Target Clusters,Recording-GPCC Mean Group Size,Recording-GPCC Min Group Size,Recording-GPCC Max Group Size,Recording-GPCC Confidence Mean,Recording-GPCC Compactness Mean,Group GPCC Backend,Group GPCC Target Clusters,Group GPCC Selected Candidate,Group GPCC Candidate Scores,Group GPCC Silhouette,Group GPCC Prototype Margin Mean,Group GPCC Silhouette Confidence Mean,Group GPCC Confidence Mean,Group GPCC Confidence Min,Group GPCC Cluster Stability,Group GPCC Cluster Size CV,Group GPCC Uses HDBSCAN
MV-ACC-CIL discovery,R1,Day 2,5,490,5,5,0,1.0,1.0,0,5,0.0,0.44510689304912343,0.31023938223938224,0.5142857142857142,0.5142857142857142,Recording-GPCC,none,recording_level_gpcc,35,5,14.0,14,14,0.44092774391174316,0.38782092928886414,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5463697325229186, 'silhouette': 0.24537307024002075, 'balance': 0.8070727194545361, 'stability': 1.0, 'cluster_size_cv': 0.23904572152538484}, 'kmeans_graph': {'score': 0.4255047178605833, 'silhouette': 0.1827048510313034, 'balance': 0.831925639846311, 'stability': 0.634527687296417, 'cluster_size_cv': 0.20203050862182714}, 'agglomerative_joint': {'score': 0.5127520342723196, 'silhouette': 0.23739250004291534, 'balance': 0.769432200379399, 'stability': 0.9131988766913454, 'cluster_size_cv': 0.2996596704776724}}",0.24537307024002075,0.43248069286346436,0.6226865649223328,0.5152426958084106,0.2650126814842224,1.0,0.23904572152538484,False
MV-ACC-CIL discovery,R2,Day 3,5,490,5,5,0,1.0,1.0,0,5,0.0,0.5189100522715628,0.3675425990556354,0.5428571428571428,0.4857142857142857,Recording-GPCC,none,recording_level_gpcc,35,5,14.0,14,14,0.4394868016242981,0.3884298503398895,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5429479064606801, 'silhouette': 0.2430095374584198, 'balance': 0.7964633042927461, 'stability': 1.0, 'cluster_size_cv': 0.25555062563490366}, 'kmeans_graph': {'score': 0.4023411962374008, 'silhouette': 0.17425468564033508, 'balance': 0.734536270303375, 'stability': 0.6383754602981659, 'cluster_size_cv': 0.3614031606458103}, 'agglomerative_joint': {'score': 0.4001446570659363, 'silhouette': 0.2408958375453949, 'balance': 0.6765481288058928, 'stability': 0.5293692826191623, 'cluster_size_cv': 0.47809144305076967}}",0.2430095374584198,0.4212591052055359,0.6215047836303711,0.5087016224861145,0.3184773623943329,1.0,0.25555062563490366,False
MV-ACC-CIL discovery,R3,Day 4,5,490,5,5,0,1.0,1.0,0,5,0.0,0.6676139449094144,0.546492897935276,0.6857142857142857,0.6,Recording-GPCC,none,recording_level_gpcc,35,5,14.0,14,14,0.4595799148082733,0.384040504693985,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5640169937882727, 'silhouette': 0.3204592764377594, 'balance': 0.6888219587375255, 'stability': 1.0, 'cluster_size_cv': 0.4517539508072629}, 'kmeans_graph': {'score': 0.46516620280385734, 'silhouette': 0.2766677439212799, 'balance': 0.8070727194545361, 'stability': 0.6063375990249847, 'cluster_size_cv': 0.23904572152538484}, 'agglomerative_joint': {'score': 0.5247534823646841, 'silhouette': 0.30120450258255005, 'balance': 0.7071939055996277, 'stability': 0.8706088992974239, 'cluster_size_cv': 0.4140393350139278}}",0.3204592764377594,0.5018835067749023,0.6602296233177185,0.5723336338996887,0.3233238160610199,1.0,0.4517539508072629,False
