Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Label-free Silhouette,Cluster Size Min,Cluster Size Median,Cluster Size Max,Cluster Size CV,Raw HDBSCAN Confidence Mean,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,10,3081,10,11,1,1.1,11,0.0,0.8211427904116365,0.6433316696484536,0.8136968516715353,0.6910094125283999,0.32221221923828125,104,208.0,809,0.6611923955751877,0.8245506641777449,fixed_alpha,0.7,12,0,0.74,221,221,1.0,0.7420093417167664,0.5252496600151062,False,1,1.75,0.3,0.3539976179599762,92,0.03,5
MV-ACC-CIL discovery,R2,Day 3,10,2911,11,12,2,1.2,12,0.0,0.8732654545760541,0.797265494246802,0.9295774647887324,0.8327035383029887,0.4093942940235138,128,231.0,379,0.29854853844048707,0.7676817762191324,fixed_alpha,0.7,12,0,0.74,449,449,1.0,0.7288017868995667,0.5493932962417603,False,1,1.75,0.3,0.43866288661956787,87,0.03,5
MV-ACC-CIL discovery,R3,Day 4,10,2448,8,8,2,0.8,8,0.0,0.7898738063223457,0.6306585888153965,0.747140522875817,0.6964869281045751,0.1914001703262329,131,338.0,453,0.3450537825652317,0.6936600777237768,fixed_alpha,0.7,12,0,0.74,416,416,1.0,0.7023985981941223,0.48479509353637695,False,0,1.75,0.3,,73,0.03,5
