Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,12,12,7,1.0,0.48367346938775513,0.23338315004358837,0.11387373351672722,0.26326530612244897,0.16984126984126985,0.19523809523809524,0.3404761904761905
MV-ACC-CIL,R2,6,6,1,1.0,0.4489795918367347,0.18268372452529444,0.11774936931572715,0.39183673469387753,0.18214285714285713,0.3523809523809524,0.3595238095238095
MV-ACC-CIL,R3,9,9,4,1.0,0.5591836734693878,0.34505316101847594,0.2362343026020156,0.373469387755102,0.13142857142857142,0.41904761904761906,0.4976190476190476
