Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,5,490,7,7,2,1.4,7,0.0,0.15002723446333988,0.09973893356966435,0.42653061224489797,0.32040816326530613,fixed_alpha,0.7,12,0,0.74,102,102,1.0,0.7329381108283997,0.5183600187301636,False,0,1.75,0.3,,15,0.03,5
MV-ACC-CIL discovery,R2,Day 3,5,490,5,5,0,1.0,5,0.0,0.12189348245543657,0.09573610910200415,0.35714285714285715,0.35306122448979593,fixed_alpha,0.7,12,0,0.74,136,136,1.0,0.6982400417327881,0.41268104314804077,False,0,1.75,0.3,,15,0.03,5
MV-ACC-CIL discovery,R3,Day 4,5,490,8,7,2,1.4,7,0.0,0.32063892731489313,0.27537702799185804,0.5204081632653061,0.45510204081632655,fixed_alpha,0.7,12,1,0.74,140,140,1.0,0.741581380367279,0.44080865383148193,False,0,1.75,0.3,,15,0.03,5
