Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Ft-CNN,0.3476190476190476,0.054761904761904734,0.2523809523809524,0.059523809523809534,0.19047619047619047,0.12857142857142856,0.2634920634920635,0.08095238095238094
LwF,0.353968253968254,-0.057142857142857106,0.275,0.02857142857142858,0.20666666666666667,0.1380952380952381,0.27854497354497354,0.036507936507936524
iCaRL,0.42063492063492064,0.06428571428571428,0.37142857142857144,0.042857142857142816,0.30095238095238097,0.11666666666666664,0.3643386243386244,0.07460317460317457
EEIL,0.2841269841269841,0.1380952380952381,0.2857142857142857,0.047619047619047616,0.23714285714285716,0.047619047619047616,0.26899470899470895,0.07777777777777778
TPCIL-style,0.4396825396825397,0.023809523809523725,0.38333333333333336,0.026190476190476097,0.28476190476190477,0.1428571428571428,0.36925925925925923,0.06428571428571421
DOI-style,0.3952380952380952,0.07857142857142857,0.35119047619047616,0.05476190476190479,0.2980952380952381,0.11666666666666664,0.3481746031746032,0.08333333333333333
MV-ACC-CIL,0.38412698412698415,0.16904761904761906,0.30238095238095236,0.1880952380952381,0.24761904761904763,0.2690476190476191,0.31137566137566136,0.20873015873015874
