Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Label-free Silhouette,Cluster Size Min,Cluster Size Median,Cluster Size Max,Cluster Size CV,Small Cluster Fraction,Raw HDBSCAN Confidence Mean,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN
MV-ACC-CIL discovery,R1,Day 2,10,3081,10,10,0,1.0,1.0,0,10,0.0,0.8778392694792228,0.8358747310301216,0.9123661148977604,0.9123661148977604,0.3039047420024872,107,320.0,553,0.4635023594305828,0.2,0.5014271603402081,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.5417380047718283, 'silhouette': 0.2819627821445465, 'balance': 0.6832923729616383, 'stability': 1.0, 'cluster_size_cv': 0.4635023594155389}, 'kmeans_graph': {'score': 0.5187714486668847, 'silhouette': 0.26528725028038025, 'balance': 0.749710568927115, 'stability': 0.8916853889090104, 'cluster_size_cv': 0.3338480761063107}, 'agglomerative_joint': {'score': 0.5262009201318366, 'silhouette': 0.2776508331298828, 'balance': 0.6732322846230062, 'stability': 0.9553860199431992, 'cluster_size_cv': 0.4853714280205321}}",0.2819627821445465,0.40239229798316956,0.6409813761711121,0.5014271140098572,0.028559250757098198,1.0,0.4635023594155389,False
MV-ACC-CIL discovery,R2,Day 3,10,2911,10,10,0,1.0,1.0,0,10,0.0,0.8311963301854696,0.6998083559526652,0.8138096873926486,0.7684644452078324,0.30640989542007446,127,259.0,569,0.4100982639066828,0.1,0.48408373961770956,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.5392893129987425, 'silhouette': 0.26810041069984436, 'balance': 0.7091704355691402, 'stability': 1.0, 'cluster_size_cv': 0.4100982638925949}, 'kmeans_graph': {'score': 0.49536021579309586, 'silhouette': 0.2504791021347046, 'balance': 0.7146081074717364, 'stability': 0.8587003524986443, 'cluster_size_cv': 0.39936839443086103}, 'agglomerative_joint': {'score': 0.48211029937097116, 'silhouette': 0.26069074869155884, 'balance': 0.7501113469424654, 'stability': 0.7548324728084829, 'cluster_size_cv': 0.33313541259721985}}",0.26810041069984436,0.3799374997615814,0.6340502500534058,0.48408371210098267,0.050699736922979355,1.0,0.4100982638925949,False
MV-ACC-CIL discovery,R3,Day 4,10,2448,10,10,0,1.0,1.0,0,10,0.0,0.761685519942241,0.5687665176122626,0.7663398692810458,0.6535947712418301,0.1879008412361145,120,223.5,394,0.34988311456408344,0.0,0.46711607307676545,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.5349569134643009, 'silhouette': 0.24871988594532013, 'balance': 0.7408048809718738, 'stability': 1.0, 'cluster_size_cv': 0.3498831145497908}, 'kmeans_graph': {'score': 0.42886953729419586, 'silhouette': 0.22623828053474426, 'balance': 0.675143704072342, 'stability': 0.6776389687424723, 'cluster_size_cv': 0.48116614872979613}, 'agglomerative_joint': {'score': 0.4509792780506203, 'silhouette': 0.25451353192329407, 'balance': 0.6732305478027427, 'stability': 0.7054029037290399, 'cluster_size_cv': 0.485375260026081}}",0.24871988594532013,0.36076590418815613,0.6243599057197571,0.4671160578727722,0.05758167803287506,1.0,0.3498831145497908,False
