Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN,Recording-Consensus Backend,Recording-Consensus Groups,Recording-Consensus Threshold,Recording-Consensus Accepted Groups,Recording-Consensus Changed Samples,Recording-Consensus Mean Consistency,Recording-Consensus Min Consistency,Refined Filter Kept,Refined Filter Total,Refined Filter Keep Rate,Refined Filter Agreement Rate,Refined Filter Mean Confidence,Refined Filter Fallback Classes
Joint discovery refinement,R1_refined,Day 2,5,980,5,5,0,1.0,1.0,0,5,0.0,0.4818591592766816,0.3958740523869416,0.573469387755102,0.5724489795918367,Recording-Consensus-GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5184748021440281, 'silhouette': 0.21747566759586334, 'balance': 0.7443159248315162, 'stability': 1.0, 'cluster_size_cv': 0.34351552430691384}, 'kmeans_graph': {'score': 0.2926970126841426, 'silhouette': 0.13072189688682556, 'balance': 0.7051659336164624, 'stability': 0.3190671306923844, 'cluster_size_cv': 0.4181059412094302}, 'agglomerative_joint': {'score': 0.4435722612340821, 'silhouette': 0.1889331042766571, 'balance': 0.8893054262818871, 'stability': 0.6471918745021731, 'cluster_size_cv': 0.12447306678529756}}",0.21747566759586334,0.3142537772655487,0.6087378859519958,0.42734330892562866,0.03207457810640335,1.0,0.34351552430691384,False,symbol_gpcc_with_selective_recording_consensus,35,0.65,25,121,0.75,0.35714285714285715,565,980,0.576530612244898,0.576530612244898,0.4209387004375458,0
Joint discovery refinement,R2_refined,Day 3,5,980,5,5,0,1.0,1.0,0,5,0.0,0.4635887002047096,0.40216756855498537,0.5663265306122449,0.5642857142857143,Recording-Consensus-GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5414086340472395, 'silhouette': 0.2059771716594696, 'balance': 0.8906059481726564, 'stability': 1.0, 'cluster_size_cv': 0.12283103661254256}, 'kmeans_graph': {'score': 0.3073163337268313, 'silhouette': 0.1348406821489334, 'balance': 0.7329681697935411, 'stability': 0.3462412983448388, 'cluster_size_cv': 0.36431572503574755}, 'agglomerative_joint': {'score': 0.4809819322649158, 'silhouette': 0.19655711948871613, 'balance': 0.8718484213852549, 'stability': 0.7940233290762837, 'cluster_size_cv': 0.14698837030768358}}",0.2059771716594696,0.3003300130367279,0.602988600730896,0.4146486818790436,0.03516596183180809,1.0,0.12283103661254256,False,symbol_gpcc_with_selective_recording_consensus,35,0.65,24,115,0.7418367346938776,0.39285714285714285,575,980,0.5867346938775511,0.6051020408163266,0.4332730174064636,0
Joint discovery refinement,R3_refined,Day 4,5,980,5,5,0,1.0,1.0,0,5,0.0,0.6048645163042017,0.4877066848900671,0.613265306122449,0.5816326530612245,Recording-Consensus-GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5484633986044607, 'silhouette': 0.26377052068710327, 'balance': 0.7669480611327696, 'stability': 1.0, 'cluster_size_cv': 0.30386925879050597}, 'kmeans_graph': {'score': 0.33773786069114586, 'silhouette': 0.17531812191009521, 'balance': 0.7061541485051943, 'stability': 0.4003282557582185, 'cluster_size_cv': 0.41612139802170156}, 'agglomerative_joint': {'score': 0.5009613833406407, 'silhouette': 0.25538262724876404, 'balance': 0.712710870382757, 'stability': 0.871835057109076, 'cluster_size_cv': 0.40309351457338666}}",0.26377052068710327,0.35909759998321533,0.631885290145874,0.46695294976234436,0.03219001367688179,1.0,0.30386925879050597,False,symbol_gpcc_with_selective_recording_consensus,35,0.65,25,108,0.7897959183673469,0.42857142857142855,589,980,0.6010204081632653,0.6173469387755102,0.47366732358932495,0
