Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN,Cross-Day Adapter,Cross-Day Epochs,Cross-Day Batch Size,Cross-Day LR,Cross-Day Consistency Weight,Cross-Day CORAL Weight,Cross-Day Known Samples,Cross-Day Discovery Samples,Cross-Day Final Total,Cross-Day Final CE,Cross-Day Final Consistency,Cross-Day Final CORAL,LoRa SSL Adapter,LoRa SSL Epochs,LoRa SSL Batch Size,LoRa SSL LR,LoRa SSL CE Weight,LoRa SSL Instance Weight,LoRa SSL Teacher Weight,LoRa SSL Temperature,LoRa SSL Known Samples,LoRa SSL Discovery Samples,LoRa SSL Final Total,LoRa SSL Final CE,LoRa SSL Final Instance,LoRa SSL Final Teacher
MV-ACC-CIL discovery,R1,Day 2,5,490,5,5,0,1.0,1.0,0,5,0.0,0.3751330454394912,0.31040771479844875,0.5,0.49183673469387756,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5327422080897006, 'silhouette': 0.20603327453136444, 'balance': 0.847119535487251, 'stability': 1.0, 'cluster_size_cv': 0.18047094667084296}, 'kmeans_graph': {'score': 0.28765360247504135, 'silhouette': 0.12596283853054047, 'balance': 0.6207119426529186, 'stability': 0.3769266110106414, 'cluster_size_cv': 0.6110532620429484}, 'agglomerative_joint': {'score': 0.45492347108387665, 'silhouette': 0.19452589750289917, 'balance': 0.8146437570756205, 'stability': 0.7400219041686319, 'cluster_size_cv': 0.22753042825708847}}",0.20603327453136444,0.2937917411327362,0.6030166149139404,0.4088587760925293,0.020876135677099228,1.0,0.18047094667084296,False,train_consistency_coral,2,128,1e-05,0.5,0.05,840,490,0.8116915225982666,0.8051424473524094,0.0029675221303477883,0.10130614973604679,instance_contrastive_teacher_anchor,3,128,1e-05,1.0,0.5,0.2,0.2,840,490,2.938868999481201,0.762557864189148,4.351556777954102,0.0026635361524919667
MV-ACC-CIL discovery,R2,Day 3,5,490,5,5,0,1.0,1.0,0,5,0.0,0.285637383272697,0.22703278519524941,0.49183673469387756,0.4816326530612245,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.510229309342652, 'silhouette': 0.17015594244003296, 'balance': 0.8332177050031693, 'stability': 1.0, 'cluster_size_cv': 0.200166527901848}, 'kmeans_graph': {'score': 0.29589932928380164, 'silhouette': 0.12319982796907425, 'balance': 0.6769674708641829, 'stability': 0.37098371891189685, 'cluster_size_cv': 0.47717585118742833}, 'agglomerative_joint': {'score': 0.35833538821005406, 'silhouette': 0.14968357980251312, 'balance': 0.7824537575580777, 'stability': 0.4780746712282254, 'cluster_size_cv': 0.2780307977826728}}",0.17015594244003296,0.26774197816848755,0.5850779414176941,0.3824661076068878,0.023101918399333954,1.0,0.200166527901848,False,train_consistency_coral,2,128,1e-05,0.5,0.05,840,490,1.1752742230892181,1.1703824996948242,0.002260279725305736,0.07523205876350403,instance_contrastive_teacher_anchor,3,128,1e-05,1.0,0.5,0.2,0.2,840,490,3.2242974440256753,1.1659104228019714,4.115772247314453,0.0025046481750905514
MV-ACC-CIL discovery,R3,Day 4,5,490,5,5,0,1.0,1.0,0,5,0.0,0.4972890358209063,0.43473467179893227,0.6326530612244898,0.6224489795918368,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.538974017096054, 'silhouette': 0.23823067545890808, 'balance': 0.7897357279682725, 'stability': 1.0, 'cluster_size_cv': 0.26624637152059416}, 'kmeans_graph': {'score': 0.3356669385080946, 'silhouette': 0.16068768501281738, 'balance': 0.7440894295086686, 'stability': 0.39388330339724525, 'cluster_size_cv': 0.34392448050271623}, 'agglomerative_joint': {'score': 0.5148192985766522, 'silhouette': 0.22981290519237518, 'balance': 0.7900777003313828, 'stability': 0.921626642618277, 'cluster_size_cv': 0.2656982972441438}}",0.23823067545890808,0.34240633249282837,0.6191153526306152,0.452674001455307,0.07082131505012512,1.0,0.26624637152059416,False,train_consistency_coral,2,128,1e-05,0.5,0.05,840,490,1.534421682357788,1.5320087373256683,0.0010452930582687259,0.03780659846961498,instance_contrastive_teacher_anchor,3,128,1e-05,1.0,0.5,0.2,0.2,840,490,3.5501935482025146,1.572627862294515,3.954596678415934,0.0013365894167994459
