Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Label-free Silhouette,Cluster Size Min,Cluster Size Median,Cluster Size Max,Cluster Size CV,Small Cluster Fraction,Raw HDBSCAN Confidence Mean,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN
MV-ACC-CIL discovery,R1,Day 2,10,3081,10,10,0,1.0,1.0,0,10,0.0,0.8778392694792228,0.8358747310301216,0.9123661148977604,0.9123661148977604,0.30391281843185425,107,320.0,553,0.4635023594305828,0.2,0.5014356455811914,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.5417427910248037, 'silhouette': 0.2819714844226837, 'balance': 0.6832923729616383, 'stability': 1.0, 'cluster_size_cv': 0.4635023594155389}, 'kmeans_graph': {'score': 0.5187770708750032, 'silhouette': 0.26529747247695923, 'balance': 0.749710568927115, 'stability': 0.8916853889090104, 'cluster_size_cv': 0.3338480761063107}, 'agglomerative_joint': {'score': 0.5262054113418204, 'silhouette': 0.27765899896621704, 'balance': 0.6732322846230062, 'stability': 0.9553860199431992, 'cluster_size_cv': 0.4853714280205321}}",0.2819714844226837,0.40240320563316345,0.6409857273101807,0.5014356374740601,0.028401892632246017,1.0,0.4635023594155389,False
MV-ACC-CIL discovery,R2,Day 3,10,2911,10,10,0,1.0,1.0,0,10,0.0,0.8348534146332156,0.7025015085776756,0.8151837856406733,0.7698385434558571,0.3023728132247925,127,258.5,572,0.41305153919108806,0.1,0.48302537784727734,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.538478439762367, 'silhouette': 0.26716506481170654, 'balance': 0.7076882705796415, 'stability': 1.0, 'cluster_size_cv': 0.41305153917689874}, 'kmeans_graph': {'score': 0.4901312135576086, 'silhouette': 0.2598782181739807, 'balance': 0.6914345182695734, 'stability': 0.8356451596320178, 'cluster_size_cv': 0.4462685526644831}, 'agglomerative_joint': {'score': 0.4819188406435747, 'silhouette': 0.2598612904548645, 'balance': 0.7497670017390091, 'stability': 0.7561669221823895, 'cluster_size_cv': 0.3337476811870896}}",0.26716506481170654,0.3787391781806946,0.6335825324058533,0.4830254018306732,0.04346537962555885,1.0,0.41305153917689874,False
MV-ACC-CIL discovery,R3,Day 4,10,2448,10,10,0,1.0,1.0,0,10,0.0,0.7407237769693114,0.55294684082692,0.7352941176470589,0.6237745098039216,0.28990793228149414,135,220.0,391,0.34192323365713856,0.0,0.4645418448060191,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.534480602311957, 'silhouette': 0.24625596404075623, 'balance': 0.7451991104477058, 'stability': 1.0, 'cluster_size_cv': 0.3419232336431711}, 'kmeans_graph': {'score': 0.43554204383873724, 'silhouette': 0.22551879286766052, 'balance': 0.7537270723674666, 'stability': 0.6430451731521224, 'cluster_size_cv': 0.32674019106012325}, 'agglomerative_joint': {'score': 0.4721656449494216, 'silhouette': 0.258073091506958, 'balance': 0.6984207276313034, 'stability': 0.7621651963773359, 'cluster_size_cv': 0.4318017212798135}}",0.24625596404075623,0.36058372259140015,0.6231279373168945,0.46454185247421265,0.015008743852376938,1.0,0.3419232336431711,False
