Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Deep-HDBSCAN + Ft-CNN,0.4934522151016996,0.0027516995791518895,0.425654194179506,0.012625445127873114,0.3766615820440183,0.016510197474911004,0.4319226637750746,0.010629114060645336
Deep-HDBSCAN + LwF,0.49400947339091666,0.002104240854645556,0.4277329420396185,0.009873745548721335,0.3792765308346045,0.012625445127873114,0.43367298208837984,0.008201143843746669
Deep-HDBSCAN + iCaRL,0.5218723878517693,0.03172547750080934,0.49351919784788456,0.048559404337973455,0.4650250599259098,0.05778569116218846,0.4934722152085212,0.046023524333657084
Deep-HDBSCAN + EEIL,0.5204792421287266,-0.02249919067659434,0.4677182685253118,-0.022984784719974005,0.4230769230769231,-0.009550016186468113,0.4704248112436538,-0.01834466386101215
Deep-HDBSCAN + TPCIL-style,0.5215937587071607,0.03237293622531556,0.49327463927610665,0.048883133700226566,0.46535192852473306,0.057785691162188346,0.49340677550266676,0.04634725369591016
Deep-HDBSCAN + DOI-style,0.5239621064363332,0.033505988993201674,0.4975544142822206,0.048883133700226566,0.47058182610590543,0.05908060861120101,0.497366115608153,0.047156577101543085
