Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN,Cross-Day Adapter,Cross-Day Epochs,Cross-Day Batch Size,Cross-Day LR,Cross-Day Consistency Weight,Cross-Day CORAL Weight,Cross-Day Known Samples,Cross-Day Discovery Samples,Cross-Day Final Total,Cross-Day Final CE,Cross-Day Final Consistency,Cross-Day Final CORAL,LoRa SSL Adapter,LoRa SSL Epochs,LoRa SSL Batch Size,LoRa SSL LR,LoRa SSL CE Weight,LoRa SSL Instance Weight,LoRa SSL Teacher Weight,LoRa SSL Temperature,LoRa SSL Known Samples,LoRa SSL Discovery Samples,LoRa SSL Final Total,LoRa SSL Final CE,LoRa SSL Final Instance,LoRa SSL Final Teacher
MV-ACC-CIL discovery,R1,Day 2,5,980,5,5,0,1.0,1.0,0,5,0.0,0.3958078812065327,0.3383098084295481,0.5520408163265306,0.5438775510204081,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5254342310177625, 'silhouette': 0.23633304238319397, 'balance': 0.727255288535029, 'stability': 1.0, 'cluster_size_cv': 0.3750329709040458}, 'kmeans_graph': {'score': 0.3091381691247971, 'silhouette': 0.12113935500383377, 'balance': 0.7113404039083833, 'stability': 0.40097377236404724, 'cluster_size_cv': 0.4057967106966057}, 'agglomerative_joint': {'score': 0.469804109177906, 'silhouette': 0.2237534373998642, 'balance': 0.685821520121678, 'stability': 0.8383016583345803, 'cluster_size_cv': 0.45810530970591407}}",0.23633304238319397,0.33407148718833923,0.6181665658950806,0.4452134072780609,0.019320840016007423,1.0,0.3750329709040458,False,train_consistency_coral,2,96,1e-05,0.5,0.05,1680,980,0.7498267076232217,0.7379053451798179,0.0017472606427459555,0.22095474194396625,instance_contrastive_teacher_anchor,3,96,1e-05,1.0,0.5,0.2,0.2,1680,980,2.677542734146118,0.7364807426929474,3.8815422296524047,0.0014545513782650231
MV-ACC-CIL discovery,R2,Day 3,5,980,5,5,0,1.0,1.0,0,5,0.0,0.35047886003948936,0.2864425941256091,0.5173469387755102,0.5173469387755102,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5280120398254863, 'silhouette': 0.1994960904121399, 'balance': 0.8414459504940465, 'stability': 1.0, 'cluster_size_cv': 0.18843046236405342}, 'kmeans_graph': {'score': 0.26658280862520434, 'silhouette': 0.11800187081098557, 'balance': 0.7250785415177499, 'stability': 0.22666428550244924, 'cluster_size_cv': 0.3791609360094682}, 'agglomerative_joint': {'score': 0.3934772495439716, 'silhouette': 0.18037648499011993, 'balance': 0.7887762336388654, 'stability': 0.5460597442865303, 'cluster_size_cv': 0.2677866768204906}}",0.1994960904121399,0.29413703083992004,0.5997480154037476,0.4076259434223175,0.04152620583772659,1.0,0.18843046236405342,False,train_consistency_coral,2,96,1e-05,0.5,0.05,1680,980,0.9977939074689691,0.989851561459628,0.0005190180223011835,0.15365666083314203,instance_contrastive_teacher_anchor,3,96,1e-05,1.0,0.5,0.2,0.2,1680,980,2.699397921562195,1.0003170549869538,3.3977256059646606,0.0010903093148954212
MV-ACC-CIL discovery,R3,Day 4,5,980,5,5,0,1.0,1.0,0,5,0.0,0.4846665392145627,0.38713929796273516,0.563265306122449,0.5510204081632653,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.552493195421175, 'silhouette': 0.2676178812980652, 'balance': 0.7765168035361958, 'stability': 1.0, 'cluster_size_cv': 0.2878021382745092}, 'kmeans_graph': {'score': 0.26977387367346745, 'silhouette': 0.1453658640384674, 'balance': 0.6246256527481989, 'stability': 0.2595900716106823, 'cluster_size_cv': 0.6009589033051179}, 'agglomerative_joint': {'score': 0.507813621578648, 'silhouette': 0.2609769403934479, 'balance': 0.7237642382776047, 'stability': 0.8780938268269224, 'cluster_size_cv': 0.3816653920063445}}",0.2676178812980652,0.3642379939556122,0.633808970451355,0.47143566608428955,0.06764544546604156,1.0,0.2878021382745092,False,train_consistency_coral,2,96,1e-05,0.5,0.05,1680,980,1.288138216192072,1.284154024991122,0.0005760521241675385,0.07392315194010735,instance_contrastive_teacher_anchor,3,96,1e-05,1.0,0.5,0.2,0.2,1680,980,2.7190117120742796,1.1424476385116578,3.152773880958557,0.0008855084714014083
