Method,Stage,Eval Day,Eval Split,Seen Classes,True New Classes,Discovered Clusters,Enrolled Clusters,Eval Samples,Overall Acc,Old Acc,New Acc,Initial Known Acc,Forgetting Rate,Macro F1
MV-ACC-CIL,Initial,Day 1,day1_eval_initial_30pct,10,-,-,-,420,0.5880952380952381,0.5880952380952381,,0.5880952380952381,0.0,0.5647801083364922
MV-ACC-CIL,After R1,Day 2,eval_r1_30pct_15_seen,15,5,5,5,630,0.3746031746031746,0.41904761904761906,0.2857142857142857,0.41904761904761906,0.16904761904761906,0.3407663155308484
MV-ACC-CIL,After R2,Day 3,eval_r2_30pct_20_seen,20,5,5,5,840,0.3119047619047619,0.30952380952380953,0.319047619047619,0.4095238095238095,0.1785714285714286,0.26371436806980436
MV-ACC-CIL,After R3,Day 4,eval_r3_30pct_25_seen,25,5,5,5,1050,0.25047619047619046,0.18928571428571428,0.49523809523809526,0.3119047619047619,0.2761904761904762,0.1961700365816457
