Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,5,5,0,1.0,0.5571428571428572,0.43635709679448775,0.37722947855069316,0.5571428571428572,0.3468253968253968,0.25476190476190474,0.18452380952380948
MV-ACC-CIL,R2,5,5,0,1.0,0.5683673469387756,0.4715370143946595,0.4099288883640297,0.5653061224489796,0.325,0.29523809523809524,0.11190476190476184
MV-ACC-CIL,R3,5,5,0,1.0,0.6020408163265306,0.5786784282170562,0.4692961693819584,0.5795918367346938,0.2742857142857143,0.5452380952380952,0.2309523809523809
