Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,Target Cluster Count,Target Count Merges,Target Count Last Merge Similarity,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,5,490,7,5,0,1.0,5,0.0,0.1439096288774071,0.10200653107314459,0.40408163265306124,0.39183673469387753,fixed_alpha,0.7,12,0,0.74,102,102,1.0,0.7325766086578369,0.5175888538360596,False,0,1.75,0.3,,5,2,0.6831931471824646,15,0.03,5
MV-ACC-CIL discovery,R2,Day 3,5,490,4,4,1,0.8,4,0.0,0.08162455629539155,0.07523758336141015,0.3346938775510204,0.3306122448979592,fixed_alpha,0.7,12,0,0.74,162,162,1.0,0.6605896949768066,0.40427958965301514,False,0,1.75,0.3,,5,0,,15,0.03,5
MV-ACC-CIL discovery,R3,Day 4,5,490,8,5,0,1.0,5,0.0,0.29619436256923115,0.24290704881392858,0.48775510204081635,0.48367346938775513,fixed_alpha,0.7,12,1,0.74,126,126,1.0,0.7478939294815063,0.4434097111225128,False,0,1.75,0.3,,5,2,0.6855436563491821,15,0.03,5
