Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Ft-CNN,0.35555555555555557,0.05238095238095236,0.2976190476190476,0.047619047619047616,0.20666666666666667,0.16190476190476188,0.2866137566137566,0.08730158730158728
LwF,0.34285714285714286,-0.030952380952380953,0.2904761904761905,0.01428571428571429,0.1895238095238095,0.1476190476190476,0.2742857142857143,0.04365079365079364
iCaRL,0.4158730158730159,0.0714285714285714,0.3619047619047619,0.05476190476190468,0.3,0.1261904761904762,0.3592592592592592,0.08412698412698409
EEIL,0.30952380952380953,0.1595238095238095,0.28095238095238095,0.13571428571428568,0.2342857142857143,0.12857142857142856,0.27492063492063495,0.14126984126984124
TPCIL-style,0.4238095238095238,0.040476190476190554,0.37976190476190474,0.03333333333333344,0.2761904761904762,0.15000000000000008,0.359920634920635,0.07460317460317469
DOI-style,0.4142857142857143,0.08095238095238094,0.35833333333333334,0.06190476190476191,0.29428571428571426,0.13571428571428568,0.3556349206349207,0.09285714285714285
MV-ACC-CIL,0.373015873015873,0.1642857142857143,0.30952380952380953,0.17619047619047623,0.2638095238095238,0.2690476190476191,0.3154497354497355,0.2031746031746032
