Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Deep-HDBSCAN + Ft-CNN,0.31587301587301586,0.10476190476190478,0.22976190476190475,0.11428571428571432,0.1961904761904762,0.09285714285714286,0.24727513227513223,0.10396825396825399
Deep-HDBSCAN + LwF,0.3126984126984127,0.10714285714285715,0.23452380952380952,0.1023809523809524,0.17333333333333334,0.1642857142857143,0.2401851851851852,0.12460317460317462
Deep-HDBSCAN + iCaRL,0.3761904761904762,0.04523809523809519,0.3333333333333333,0.011904761904761862,0.2561904761904762,0.1119047619047619,0.32190476190476186,0.056349206349206316
Deep-HDBSCAN + EEIL,0.30317460317460315,0.12380952380952381,0.23333333333333334,0.10476190476190478,0.19904761904761906,0.080952380952381,0.24518518518518517,0.1031746031746032
Deep-HDBSCAN + TPCIL-style,0.38095238095238093,0.01904761904761909,0.33214285714285713,-0.004761904761904745,0.25333333333333335,0.1023809523809524,0.3221428571428571,0.03888888888888892
Deep-HDBSCAN + DOI-style,0.3761904761904762,0.04523809523809519,0.33214285714285713,0.014285714285714235,0.25523809523809526,0.11666666666666664,0.3211904761904762,0.05873015873015869
MV-ACC-CIL,0.373015873015873,0.1642857142857143,0.30952380952380953,0.17619047619047623,0.2638095238095238,0.2690476190476191,0.3154497354497355,0.2031746031746032
