Method,Stage,Eval Day,Eval Split,Seen Classes,True New Classes,Discovered Clusters,Enrolled Clusters,Eval Samples,Overall Acc,Old Acc,New Acc,Initial Known Acc,Forgetting Rate,Macro F1
MV-ACC-CIL,Initial,Day 1,day1_eval_initial_30pct,10,-,-,-,420,0.5857142857142857,0.5857142857142857,,0.5857142857142857,0.0,0.5627336329389343
MV-ACC-CIL,After R1,Day 2,eval_r1_30pct_15_seen,15,5,5,5,630,0.373015873015873,0.42142857142857143,0.2761904761904762,0.42142857142857143,0.1642857142857143,0.3417759027977766
MV-ACC-CIL,After R2,Day 3,eval_r2_30pct_20_seen,20,5,5,5,840,0.30952380952380953,0.30634920634920637,0.319047619047619,0.4095238095238095,0.17619047619047623,0.26056489870973076
MV-ACC-CIL,After R3,Day 4,eval_r3_30pct_25_seen,25,5,5,5,1050,0.2638095238095238,0.20595238095238094,0.49523809523809526,0.31666666666666665,0.2690476190476191,0.21251281181330234
