Method,Stage,Eval Day,Eval Split,Seen Classes,True New Classes,Discovered Clusters,Enrolled Clusters,Eval Samples,Overall Acc,Old Acc,New Acc,Initial Known Acc,Forgetting Rate,Macro F1,Eval Granularity,Source Eval Samples,Recording Groups
MV-ACC-CIL,Initial,Day 1,day1_eval_initial_recording_majority,10,-,-,-,30,0.7,0.7,,0.7,0.0,0.6,recording_majority_vote,840,30
MV-ACC-CIL,After R1,Day 2,eval_r1_recording_majority_15_seen,15,5,5,5,45,0.3111111111111111,0.4,0.13333333333333333,0.4,0.29999999999999993,0.2457142857142857,recording_majority_vote,1260,45
MV-ACC-CIL,After R2,Day 3,eval_r2_recording_majority_20_seen,20,5,5,5,60,0.4666666666666667,0.5111111111111111,0.3333333333333333,0.7,0.0,0.42404761904761906,recording_majority_vote,1680,60
MV-ACC-CIL,After R3,Day 4,eval_r3_recording_majority_25_seen,25,5,5,5,75,0.3466666666666667,0.2833333333333333,0.6,0.43333333333333335,0.2666666666666666,0.24252380952380953,recording_majority_vote,2100,75
