Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,11,11,1,1.0,0.8136968516715353,0.8211427904116365,0.6433316696484536,0.6910094125283999,0.5366397325160212,0.629,0.09112981547426358
MV-ACC-CIL,R2,12,12,2,1.0,0.9285468911027138,0.8700223259015032,0.7936215440832992,0.8306423909309516,0.5392516507703595,0.756,0.10326966655875691
MV-ACC-CIL,R3,6,6,4,1.0,0.6699346405228758,0.7648838022906856,0.5808908274716037,0.6699346405228758,0.48768794944432337,0.456,0.12366461638070575
