Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Ft-CNN,0.35714285714285715,0.057142857142857106,0.26785714285714285,0.05952380952380948,0.1980952380952381,0.1476190476190476,0.27436507936507937,0.08809523809523806
LwF,0.3634920634920635,-0.030952380952380953,0.275,0.033333333333333326,0.1742857142857143,0.1476190476190476,0.2709259259259259,0.04999999999999999
iCaRL,0.44761904761904764,0.0714285714285714,0.3761904761904762,0.052380952380952306,0.2857142857142857,0.12380952380952381,0.36984126984126986,0.08253968253968251
EEIL,0.346031746031746,0.1261904761904762,0.2892857142857143,0.04523809523809519,0.259047619047619,0.05238095238095236,0.29812169312169307,0.07460317460317457
TPCIL-style,0.4650793650793651,0.02619047619047621,0.3904761904761905,0.02857142857142858,0.28,0.13809523809523805,0.37851851851851853,0.06428571428571428
DOI-style,0.44761904761904764,0.07857142857142857,0.3535714285714286,0.06428571428571428,0.2895238095238095,0.12857142857142856,0.3635714285714286,0.09047619047619047
MV-ACC-CIL,0.39365079365079364,0.1738095238095238,0.2976190476190476,0.18333333333333335,0.25523809523809526,0.2785714285714286,0.3155026455026455,0.2119047619047619
