Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,10,2100,12,10,0,1.0,10,0.0,0.9018688494448991,0.855943115091536,0.92,0.92,fixed_alpha,0.7,12,2,0.74,207,207,1.0,0.8187775611877441,0.6101704835891724,False,0,1.75,0.3,,63,0.03,5
MV-ACC-CIL discovery,R2,Day 3,10,2100,12,11,1,1.1,11,0.0,0.9273887599796838,0.9073302022353587,0.9671428571428572,0.9319047619047619,fixed_alpha,0.7,12,1,0.74,34,34,1.0,0.9123868942260742,0.8053361177444458,False,0,1.75,0.3,,63,0.03,5
MV-ACC-CIL discovery,R3,Day 4,10,2100,12,10,0,1.0,10,0.0,0.979086286205,0.9790565771958505,0.9904761904761905,0.9904761904761905,fixed_alpha,0.7,12,2,0.74,59,59,1.0,0.7809880375862122,0.6898216009140015,False,0,1.75,0.3,,63,0.03,5
