Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,Target Cluster Count,Target Count Merges,Target Count Last Merge Similarity,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,5,490,7,5,0,1.0,5,0.0,0.1440461306340795,0.10218063707922487,0.40408163265306124,0.39387755102040817,fixed_alpha,0.7,12,0,0.74,102,102,1.0,0.7329381108283997,0.5183600187301636,False,0,1.75,0.3,,5,2,0.682303249835968,15,0.03,5
MV-ACC-CIL discovery,R2,Day 3,5,490,5,5,0,1.0,5,0.0,0.12562061211029724,0.09867360930158667,0.3551020408163265,0.35306122448979593,fixed_alpha,0.7,12,0,0.74,147,147,1.0,0.698135495185852,0.4107956290245056,False,0,1.75,0.3,,5,0,,15,0.03,5
MV-ACC-CIL discovery,R3,Day 4,5,490,8,5,0,1.0,5,0.0,0.335874401495341,0.27071036689086303,0.4897959183673469,0.4714285714285714,fixed_alpha,0.7,12,1,0.74,136,136,1.0,0.7387149930000305,0.4426262378692627,False,0,1.75,0.3,,5,2,0.6809382438659668,15,0.03,5
