Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Ft-CNN,0.3396825396825397,0.07380952380952382,0.24047619047619048,0.08809523809523812,0.17047619047619048,0.18571428571428572,0.2502116402116402,0.11587301587301589
LwF,0.3492063492063492,0.021428571428571463,0.2845238095238095,0.06666666666666665,0.19047619047619047,0.16666666666666669,0.2747354497354497,0.08492063492063494
iCaRL,0.43492063492063493,0.09999999999999998,0.35595238095238096,0.10476190476190478,0.3028571428571429,0.19761904761904764,0.3645767195767196,0.13412698412698412
EEIL,0.28888888888888886,0.19523809523809527,0.26785714285714285,0.1261904761904762,0.23904761904761904,0.08095238095238094,0.26526455026455026,0.13412698412698412
TPCIL-style,0.43492063492063493,0.06428571428571439,0.35714285714285715,0.06666666666666676,0.2752380952380952,0.1976190476190477,0.3557671957671958,0.10952380952380962
DOI-style,0.4238095238095238,0.10476190476190478,0.3392857142857143,0.0976190476190476,0.3047619047619048,0.18333333333333335,0.35595238095238096,0.1285714285714286
MV-ACC-CIL,0.3619047619047619,0.2047619047619048,0.2988095238095238,0.18809523809523815,0.23047619047619047,0.3380952380952381,0.2970634920634921,0.24365079365079367
