Method,Stage,Eval Day,Eval Split,Seen Classes,True New Classes,Discovered Clusters,Enrolled Clusters,Eval Samples,Overall Acc,Old Acc,New Acc,Initial Known Acc,Forgetting Rate,Macro F1
MV-ACC-CIL,Initial,Day 1,day1_eval_initial_30pct,10,-,-,-,420,0.5857142857142857,0.5857142857142857,,0.5857142857142857,0.0,0.5681004998952555
MV-ACC-CIL,After R1,Day 2,eval_r1_30pct_15_seen,15,5,5,5,630,0.3619047619047619,0.38095238095238093,0.3238095238095238,0.38095238095238093,0.2047619047619048,0.3189953623444283
MV-ACC-CIL,After R2,Day 3,eval_r2_30pct_20_seen,20,5,5,5,840,0.2988095238095238,0.32857142857142857,0.20952380952380953,0.3976190476190476,0.18809523809523815,0.25447400771872203
MV-ACC-CIL,After R3,Day 4,eval_r3_30pct_25_seen,25,5,5,5,1050,0.23047619047619047,0.18214285714285713,0.4238095238095238,0.24761904761904763,0.3380952380952381,0.181163087503254
