Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN
Joint discovery refinement,R1_refined,Day 2,5,490,5,5,0,1.0,1.0,0,5,0.0,0.3611305818301254,0.31289612957954877,0.5102040816326531,0.4959183673469388,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5254729259253941, 'silhouette': 0.2132374346256256, 'balance': 0.7909616844064998, 'stability': 1.0, 'cluster_size_cv': 0.26428374435147595}, 'kmeans_graph': {'score': 0.2649807189267501, 'silhouette': 0.11006033420562744, 'balance': 0.649893494549283, 'stability': 0.2978753448151937, 'cluster_size_cv': 0.5387136636804225}, 'agglomerative_joint': {'score': 0.4866445124366092, 'silhouette': 0.20614737272262573, 'balance': 0.8240248685973057, 'stability': 0.8338339348788157, 'cluster_size_cv': 0.21355560749306932}}",0.2132374346256256,0.30920714139938354,0.6066187024116516,0.42287418246269226,0.035560764372348785,1.0,0.26428374435147595,False
Joint discovery refinement,R2_refined,Day 3,5,490,5,5,0,1.0,1.0,0,5,0.0,0.28461504471677346,0.22087517211802876,0.4897959183673469,0.48367346938775513,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5076972149093937, 'silhouette': 0.16615146398544312, 'balance': 0.8315695485869997, 'stability': 1.0, 'cluster_size_cv': 0.20254523713524242}, 'kmeans_graph': {'score': 0.2905569508321494, 'silhouette': 0.11071445792913437, 'balance': 0.7091453050782358, 'stability': 0.3513397518219132, 'cluster_size_cv': 0.4101482345563521}, 'agglomerative_joint': {'score': 0.4096782345667201, 'silhouette': 0.15200167894363403, 'balance': 0.8264355123139845, 'stability': 0.6431608347396979, 'cluster_size_cv': 0.21001576662653612}}",0.16615146398544312,0.26332521438598633,0.5830757021903992,0.37935304641723633,0.0868140161037445,1.0,0.20254523713524242,False
Joint discovery refinement,R3_refined,Day 4,5,490,5,5,0,1.0,1.0,0,5,0.0,0.5093001624010383,0.4338293167911079,0.6285714285714286,0.6224489795918368,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.540198867986355, 'silhouette': 0.24305561184883118, 'balance': 0.7825914073474888, 'stability': 1.0, 'cluster_size_cv': 0.27780600529386684}, 'kmeans_graph': {'score': 0.38721920788299713, 'silhouette': 0.19516848027706146, 'balance': 0.6510742264611172, 'stability': 0.5986467937535594, 'cluster_size_cv': 0.5359231856488194}, 'agglomerative_joint': {'score': 0.5057425323573965, 'silhouette': 0.23695193231105804, 'balance': 0.7554144414221377, 'stability': 0.8973443252075485, 'cluster_size_cv': 0.3237766518169912}}",0.24305561184883118,0.3512909412384033,0.6215277910232544,0.45926550030708313,0.06265749037265778,1.0,0.27780600529386684,False
