Method,Stage,Eval Day,Eval Split,Seen Classes,True New Classes,Discovered Clusters,Enrolled Clusters,Eval Samples,Overall Acc,Old Acc,New Acc,Initial Known Acc,Forgetting Rate,Macro F1,Eval Granularity,Source Eval Samples,Recording Groups
MV-ACC-CIL,Initial,Day 1,day1_eval_initial_recording_majority,10,-,-,-,30,0.7,0.7,,0.7,0.0,0.6657142857142857,recording_majority_vote,420,30
MV-ACC-CIL,After R1,Day 2,eval_r1_recording_majority_15_seen,15,5,5,5,45,0.4444444444444444,0.4666666666666667,0.4,0.4666666666666667,0.23333333333333328,0.35074074074074074,recording_majority_vote,630,45
MV-ACC-CIL,After R2,Day 3,eval_r2_recording_majority_20_seen,20,5,5,5,60,0.36666666666666664,0.35555555555555557,0.4,0.4,0.29999999999999993,0.2372435897435897,recording_majority_vote,840,60
MV-ACC-CIL,After R3,Day 4,eval_r3_recording_majority_25_seen,25,5,5,5,75,0.30666666666666664,0.23333333333333334,0.6,0.36666666666666664,0.3333333333333333,0.21364145658263303,recording_majority_vote,1050,75
