Method,Stage,Eval Day,Eval Split,Seen Classes,True New Classes,Discovered Clusters,Enrolled Clusters,Eval Samples,Overall Acc,Old Acc,New Acc,Initial Known Acc,Forgetting Rate,Macro F1
MV-ACC-CIL,Initial,Day 1,day1_eval_initial_30pct,10,-,-,-,420,0.5880952380952381,0.5880952380952381,,0.5880952380952381,0.0,0.5642956868357506
MV-ACC-CIL,After R1,Day 2,eval_r1_30pct_15_seen,15,5,5,5,630,0.37777777777777777,0.41904761904761906,0.29523809523809524,0.41904761904761906,0.16904761904761906,0.34127261400510495
MV-ACC-CIL,After R2,Day 3,eval_r2_30pct_20_seen,20,5,5,5,840,0.30238095238095236,0.3142857142857143,0.26666666666666666,0.3976190476190476,0.19047619047619052,0.2455092993903137
MV-ACC-CIL,After R3,Day 4,eval_r3_30pct_25_seen,25,5,5,5,1050,0.24857142857142858,0.19166666666666668,0.47619047619047616,0.30714285714285716,0.28095238095238095,0.1929116026173334
