Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,10,3081,9,12,2,1.2,12,0.0,0.8096114433626079,0.609684018302255,0.8192145407335281,0.6455696202531646,fixed_alpha,0.7,12,0,0.74,184,184,1.0,0.7674257755279541,0.5496270656585693,False,3,1.75,0.3,0.38800010085105896,92,0.03,5
MV-ACC-CIL discovery,R2,Day 3,10,2911,10,9,1,0.9,9,0.0,0.775508769927095,0.6345061741839514,0.7289591205771213,0.6691858467880454,fixed_alpha,0.7,12,1,0.74,773,773,1.0,0.6660909652709961,0.46819400787353516,False,0,1.75,0.3,,87,0.03,5
MV-ACC-CIL discovery,R3,Day 4,10,2448,7,7,3,0.7,7,0.0,0.7867057370063133,0.5974416817753495,0.7095588235294118,0.6617647058823529,fixed_alpha,0.7,12,0,0.74,103,103,1.0,0.7797753214836121,0.5473929643630981,False,0,1.75,0.3,,73,0.03,5
