Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,10,10,0,1.0,0.9676190476190476,0.9427945933081806,0.9311541510712098,0.9676190476190476,0.6616666666666666,0.8588888888888889,0.5322222222222223
MV-ACC-CIL,R2,10,10,0,1.0,0.9323809523809524,0.9257681811186447,0.8803552555509996,0.9323809523809524,0.49666666666666665,0.8388888888888889,0.8077777777777778
MV-ACC-CIL,R3,10,10,0,1.0,0.9942857142857143,0.9858069960718098,0.9873938713151549,0.9942857142857143,0.30944444444444447,0.7433333333333333,0.9955555555555556
