Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha Min,Alpha Max,Adaptive Weight Mean,Adaptive Weight Min,Adaptive Weight Max,Local RF Consistency Mean,Local RF Consistency Min,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,10,2100,9,10,0,1.0,10,0.0,0.907073132371483,0.8817258759683722,0.9385714285714286,0.9385714285714286,bounded_adaptive,0.65,0.95,0.9497534036636353,0.7300231456756592,0.9950000047683716,0.272857129573822,0.10000000149011612,12,0,0.74,14,14,1.0,0.8818138837814331,0.7257353067398071,False,1,1.75,0.3,0.47169381380081177,94,0.045,5
MV-ACC-CIL discovery,R2,Day 3,10,2100,9,11,1,1.1,11,0.0,0.8812154137391635,0.8374069172553238,0.9180952380952381,0.888095238095238,bounded_adaptive,0.65,0.95,0.9449199438095093,0.7549999952316284,0.9950000047683716,0.2940357029438019,0.10000000149011612,12,0,0.74,116,116,1.0,0.7386006116867065,0.5315281748771667,False,2,1.75,0.3,0.4810056984424591,94,0.045,5
MV-ACC-CIL discovery,R3,Day 4,10,2100,9,10,0,1.0,10,0.0,0.920666228031949,0.8730557410209122,0.9180952380952381,0.9180952380952381,bounded_adaptive,0.65,0.95,0.9419897198677063,0.7564103007316589,0.9950000047683716,0.3081786036491394,0.10000000149011612,12,0,0.74,11,11,1.0,0.755922257900238,0.7024542093276978,False,1,1.75,0.3,0.6168543696403503,94,0.045,5
