Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,Target Cluster Count,Target Count Merges,Target Count Last Merge Similarity,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,5,490,6,5,0,1.0,5,0.0,0.15662785690154968,0.11167993532626844,0.39387755102040817,0.39387755102040817,fixed_alpha,0.7,12,0,0.74,146,146,1.0,0.7281105518341064,0.5358693599700928,False,0,1.75,0.3,,5,1,0.6798882484436035,15,0.03,5
MV-ACC-CIL discovery,R2,Day 3,5,490,9,5,0,1.0,5,0.0,0.1476235942132491,0.11347737988340446,0.3653061224489796,0.36122448979591837,fixed_alpha,0.7,12,0,0.74,184,184,1.0,0.7695090174674988,0.4947511553764343,False,0,1.75,0.3,,5,4,0.6524959206581116,15,0.03,5
MV-ACC-CIL discovery,R3,Day 4,5,490,3,3,2,0.6,3,0.0,0.030381852531448195,0.004005875911998768,0.24489795918367346,0.24489795918367346,fixed_alpha,0.7,12,0,0.74,37,37,1.0,0.6031472682952881,0.42191505432128906,False,0,1.75,0.3,,5,0,,15,0.03,5
