Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Ft-CNN,0.35079365079365077,0.054761904761904734,0.2511904761904762,0.06190476190476191,0.21904761904761905,0.1380952380952381,0.2736772486772487,0.08492063492063491
LwF,0.353968253968254,-0.057142857142857106,0.27380952380952384,0.033333333333333326,0.19047619047619047,0.1380952380952381,0.27275132275132274,0.038095238095238106
iCaRL,0.4158730158730159,0.06666666666666665,0.36904761904761907,0.04047619047619044,0.3028571428571429,0.11666666666666664,0.36259259259259263,0.07460317460317457
EEIL,0.2873015873015873,0.13571428571428568,0.2857142857142857,0.045238095238095244,0.2342857142857143,0.057142857142857106,0.2691005291005291,0.07936507936507935
TPCIL-style,0.43492063492063493,0.023809523809523725,0.3821428571428571,0.026190476190476097,0.2895238095238095,0.1428571428571428,0.36886243386243384,0.06428571428571421
DOI-style,0.4,0.0761904761904762,0.35119047619047616,0.05238095238095242,0.2914285714285714,0.12142857142857144,0.34753968253968254,0.08333333333333336
MV-ACC-CIL,0.37777777777777777,0.16904761904761906,0.30714285714285716,0.1880952380952381,0.24952380952380954,0.2785714285714286,0.31148148148148147,0.2119047619047619
