Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN
Joint discovery refinement,R1_refined,Day 2,5,490,5,5,0,1.0,1.0,0,5,0.0,0.3645136093271352,0.3154011252278853,0.5081632653061224,0.49387755102040815,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5254710154245616, 'silhouette': 0.21292811632156372, 'balance': 0.7918027572385078, 'stability': 1.0, 'cluster_size_cv': 0.2629407903144984}, 'kmeans_graph': {'score': 0.3654578823882141, 'silhouette': 0.16406141221523285, 'balance': 0.7674327549638863, 'stability': 0.4869502187082348, 'cluster_size_cv': 0.3030457633347402}, 'agglomerative_joint': {'score': 0.46025064226461276, 'silhouette': 0.20299196243286133, 'balance': 0.8004072221822418, 'stability': 0.7540944739603627, 'cluster_size_cv': 0.24936403906199844}}",0.21292811632156372,0.3094363510608673,0.6064640879631042,0.42329075932502747,0.018619777634739876,1.0,0.2629407903144984,False
Joint discovery refinement,R2_refined,Day 3,5,490,5,5,0,1.0,1.0,0,5,0.0,0.28765147497003835,0.22839251632505855,0.5040816326530613,0.49795918367346936,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5132183675983608, 'silhouette': 0.16341683268547058, 'balance': 0.8666955481067603, 'stability': 1.0, 'cluster_size_cv': 0.15380770350607492}, 'kmeans_graph': {'score': 0.31500594715753477, 'silhouette': 0.14563912153244019, 'balance': 0.661983319282953, 'stability': 0.41003106583240817, 'cluster_size_cv': 0.5106120817110316}, 'agglomerative_joint': {'score': 0.39303379279346917, 'silhouette': 0.1494978368282318, 'balance': 0.825491565967928, 'stability': 0.5828466773774242, 'cluster_size_cv': 0.21139941487767044}}",0.16341683268547058,0.2581638693809509,0.5817084312438965,0.3750420808792114,0.045390184968709946,1.0,0.15380770350607492,False
Joint discovery refinement,R3_refined,Day 4,5,490,5,5,0,1.0,1.0,0,5,0.0,0.5016518985899654,0.42773179739504935,0.6285714285714286,0.6183673469387755,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5411731605021213, 'silhouette': 0.24319374561309814, 'balance': 0.7870830020745864, 'stability': 1.0, 'cluster_size_cv': 0.27051403392553114}, 'kmeans_graph': {'score': 0.35194690794172356, 'silhouette': 0.1813219040632248, 'balance': 0.6692176461536761, 'stability': 0.47350532590485883, 'cluster_size_cv': 0.4942821752347586}, 'agglomerative_joint': {'score': 0.5105768772443405, 'silhouette': 0.2390226572751999, 'balance': 0.7611999004261882, 'stability': 0.9074977426309718, 'cluster_size_cv': 0.3137153583968021}}",0.24319374561309814,0.35113102197647095,0.6215968728065491,0.4592769145965576,0.07489477843046188,1.0,0.27051403392553114,False
