Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,5,5,0,1.0,1.0,1.0,1.0,1.0,0.3238095238095238,0.10476190476190476,0.14404761904761898
MV-ACC-CIL,R2,5,5,0,1.0,1.0,1.0,1.0,1.0,0.3482142857142857,0.25,0.1071428571428571
MV-ACC-CIL,R3,5,5,0,1.0,1.0,1.0,1.0,1.0,0.2985714285714286,0.6047619047619047,0.20952380952380945
