Method,Stage,Eval Day,Eval Split,Seen Classes,True New Classes,Discovered Clusters,Enrolled Clusters,Eval Samples,Overall Acc,Old Acc,New Acc,Initial Known Acc,Forgetting Rate,Macro F1
MV-ACC-CIL,Initial,Day 1,day1_eval_initial_30pct,10,-,-,-,420,0.6023809523809524,0.6023809523809524,,0.6023809523809524,0.0,0.5683396933159022
MV-ACC-CIL,After R1,Day 2,eval_r1_30pct_15_seen,15,5,5,5,630,0.3142857142857143,0.34285714285714286,0.2571428571428571,0.34285714285714286,0.2595238095238095,0.28683953089783565
MV-ACC-CIL,After R2,Day 3,eval_r2_30pct_20_seen,20,5,5,5,840,0.26666666666666666,0.2857142857142857,0.20952380952380953,0.3904761904761905,0.21190476190476187,0.23608673462116472
MV-ACC-CIL,After R3,Day 4,eval_r3_30pct_25_seen,25,5,5,5,1050,0.21047619047619048,0.1738095238095238,0.35714285714285715,0.28809523809523807,0.3142857142857143,0.17164453689646467
