Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,5,5,0,1.0,0.5071428571428571,0.3558756089315421,0.30141071443291806,0.5020408163265306,0.2968253968253968,0.24761904761904763,0.21309523809523806
MV-ACC-CIL,R2,5,5,0,1.0,0.4642857142857143,0.2915438170849525,0.22098282934039204,0.46122448979591835,0.35119047619047616,0.319047619047619,0.023809523809523836
MV-ACC-CIL,R3,5,5,0,1.0,0.636734693877551,0.48340234956245304,0.4115035718565145,0.6255102040816326,0.2780952380952381,0.4880952380952381,0.1476190476190476
