Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Label-free Silhouette,Cluster Size Min,Cluster Size Median,Cluster Size Max,Cluster Size CV,Small Cluster Fraction,Raw HDBSCAN Confidence Mean,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN
MV-ACC-CIL discovery,R1,Day 2,10,3081,10,10,0,1.0,1.0,0,10,0.0,0.8450983903503237,0.7720927189979504,0.8808828302499189,0.8244076598506979,0.30300843715667725,143,319.0,456,0.3336397483369317,0.1,0.47561701244853877,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.5413554977741736, 'silhouette': 0.25707265734672546, 'balance': 0.7498276811673726, 'stability': 1.0, 'cluster_size_cv': 0.33363974832610277}, 'kmeans_graph': {'score': 0.4489457783613206, 'silhouette': 0.23137794435024261, 'balance': 0.716306202216217, 'stability': 0.713706674101775, 'cluster_size_cv': 0.3960510140859425}, 'agglomerative_joint': {'score': 0.5152344909551912, 'silhouette': 0.25116389989852905, 'balance': 0.727829826733263, 'stability': 0.9261135226573906, 'cluster_size_cv': 0.37394754002913744}}",0.25707265734672546,0.37125080823898315,0.6285362839698792,0.475616991519928,0.026097385212779045,1.0,0.33363974832610277,False
MV-ACC-CIL discovery,R2,Day 3,10,2911,10,10,0,1.0,1.0,0,10,0.0,0.8594805057428724,0.7432945953107432,0.8471315699072484,0.8059086224665064,0.34454596042633057,172,270.5,500,0.33416465438419374,0.0,0.49049903821342183,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.5526981867412456, 'silhouette': 0.2778030037879944, 'balance': 0.7495326732892433, 'stability': 1.0, 'cluster_size_cv': 0.33416465437271436}, 'kmeans_graph': {'score': 0.48894435844937156, 'silhouette': 0.2540673017501831, 'balance': 0.7689452634022419, 'stability': 0.7816731592252897, 'cluster_size_cv': 0.3004826840020358}, 'agglomerative_joint': {'score': 0.5190233178327266, 'silhouette': 0.2780552804470062, 'balance': 0.750552617688249, 'stability': 0.8639295601968936, 'cluster_size_cv': 0.3323516252332383}}",0.2778030037879944,0.38652685284614563,0.6389015316963196,0.49049901962280273,0.037610575556755066,1.0,0.33416465437271436,False
MV-ACC-CIL discovery,R3,Day 4,10,2448,10,10,0,1.0,1.0,0,10,0.0,0.7894440169725053,0.6154064397586108,0.7863562091503268,0.6919934640522876,0.26296746730804443,108,225.0,396,0.41721417315594533,0.1,0.4700526529694816,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.5246160744010774, 'silhouette': 0.24271662533283234, 'balance': 0.7056096523400978, 'stability': 1.0, 'cluster_size_cv': 0.41721417313890224}, 'kmeans_graph': {'score': 0.42075242990696404, 'silhouette': 0.21153677999973297, 'balance': 0.7091009246789417, 'stability': 0.6503480638852902, 'cluster_size_cv': 0.4102364913044897}, 'agglomerative_joint': {'score': 0.5086058266777295, 'silhouette': 0.2358880192041397, 'balance': 0.7084480624029752, 'stability': 0.94871121453943, 'cluster_size_cv': 0.41153607874670967}}",0.24271662533283234,0.3653739094734192,0.6213582754135132,0.4700526297092438,0.016493089497089386,1.0,0.41721417313890224,False
