Method,Stage,Eval Day,Eval Split,Seen Classes,True New Classes,Discovered Clusters,Enrolled Clusters,Eval Samples,Overall Acc,Old Acc,New Acc,Initial Known Acc,Forgetting Rate,Macro F1,Eval Granularity,Source Eval Samples,Recording Groups
MV-ACC-CIL,Initial,Day 1,day1_eval_initial_recording_majority,10,-,-,-,30,0.5333333333333333,0.5333333333333333,,0.5333333333333333,0.0,0.4723809523809524,recording_majority_vote,420,30
MV-ACC-CIL,After R1,Day 2,eval_r1_recording_majority_15_seen,15,5,5,5,45,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2571428571428571,recording_majority_vote,630,45
MV-ACC-CIL,After R2,Day 3,eval_r2_recording_majority_20_seen,20,5,5,5,60,0.38333333333333336,0.4222222222222222,0.26666666666666666,0.5,0.033333333333333326,0.2926190476190476,recording_majority_vote,840,60
MV-ACC-CIL,After R3,Day 4,eval_r3_recording_majority_25_seen,25,5,5,5,75,0.29333333333333333,0.21666666666666667,0.6,0.3,0.23333333333333334,0.2091014492753623,recording_majority_vote,1050,75
