Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Ft-CNN,0.4965171356923934,0.004694075752670779,0.446319393494742,0.014567821301392003,0.4039006319459577,0.042732275817416676,0.44891238704436437,0.020664724290493153
LwF,0.4995820562830872,0.0008093234056328891,0.4513328442161898,0.005179669796050557,0.4094573981259534,0.018776303010683115,0.4534574328750767,0.008255098737455521
iCaRL,0.5430482028420173,0.03091615409517645,0.5255563707507949,0.05001618646811268,0.4979298322074526,0.062156037552606014,0.5221781352667548,0.047696126038631714
EEIL,0.5324602953468933,-0.01893816769180967,0.5013450721447786,-0.004208481709291001,0.47047286990629766,0.018290708967303337,0.5014260791326565,-0.0016186468112657781
TPCIL-style,0.5444413485650599,0.030754289414049896,0.5265346050379066,0.04969245710585957,0.4986925256047069,0.06167044350922635,0.5232228264025579,0.0473723966763786
DOI-style,0.5440234048481472,0.03447717707996112,0.5269014428955735,0.05454839753965679,0.5018522553933319,0.06506960181288435,0.5242590343790176,0.051365058810834086
