Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Label-free Silhouette,Cluster Size Min,Cluster Size Median,Cluster Size Max,Cluster Size CV,Small Cluster Fraction,Raw HDBSCAN Confidence Mean,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN
MV-ACC-CIL discovery,R1,Day 2,10,3081,10,10,0,1.0,1.0,0,10,0.0,0.8778392694792228,0.8358747310301216,0.9123661148977604,0.9123661148977604,0.30386340618133545,107,320.0,553,0.4635023594305828,0.2,0.5014224612044944,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.541733333257794, 'silhouette': 0.281954288482666, 'balance': 0.6832923729616383, 'stability': 1.0, 'cluster_size_cv': 0.4635023594155389}, 'kmeans_graph': {'score': 0.5187759070943139, 'silhouette': 0.2652953565120697, 'balance': 0.749710568927115, 'stability': 0.8916853889090104, 'cluster_size_cv': 0.3338480761063107}, 'agglomerative_joint': {'score': 0.5261971829206091, 'silhouette': 0.2776440382003784, 'balance': 0.6732322846230062, 'stability': 0.9553860199431992, 'cluster_size_cv': 0.4853714280205321}}",0.281954288482666,0.4023851454257965,0.640977144241333,0.5014224648475647,0.02982841618359089,1.0,0.4635023594155389,False
MV-ACC-CIL discovery,R2,Day 3,10,2911,10,10,0,1.0,1.0,0,10,0.0,0.8302319709675688,0.6992306010667702,0.8138096873926486,0.7681209206458262,0.30766767263412476,127,259.5,567,0.40857318747065735,0.1,0.483487521848833,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.5392598040230192, 'silhouette': 0.2677675485610962, 'balance': 0.7099382615720816, 'stability': 1.0, 'cluster_size_cv': 0.40857318745662186}, 'kmeans_graph': {'score': 0.4606812400984506, 'silhouette': 0.23240992426872253, 'balance': 0.7188427392916135, 'stability': 0.7563489355693219, 'cluster_size_cv': 0.3911248529622126}, 'agglomerative_joint': {'score': 0.48179934368604377, 'silhouette': 0.2600269019603729, 'balance': 0.7504186740750561, 'stability': 0.7548032511713096, 'cluster_size_cv': 0.33258943913218914}}",0.2677675485610962,0.3793259263038635,0.6338837742805481,0.4834875166416168,0.03339281678199768,1.0,0.40857318745662186,False
MV-ACC-CIL discovery,R3,Day 4,10,2448,10,10,0,1.0,1.0,0,10,0.0,0.7376120793416701,0.5458181499248248,0.733251633986928,0.6241830065359477,0.29087236523628235,135,224.5,392,0.3519800897115264,0.0,0.46586119517489194,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.5329511969288675, 'silhouette': 0.24549095332622528, 'balance': 0.7396558629972178, 'stability': 1.0, 'cluster_size_cv': 0.3519800896971481}, 'kmeans_graph': {'score': 0.4139937168009471, 'silhouette': 0.2282199263572693, 'balance': 0.6942736859405167, 'stability': 0.5984720804653827, 'cluster_size_cv': 0.44035417192187387}, 'agglomerative_joint': {'score': 0.4865197833723951, 'silhouette': 0.252096951007843, 'balance': 0.699131432297814, 'stability': 0.8321606954340744, 'cluster_size_cv': 0.43034621789687005}}",0.24549095332622528,0.3608725070953369,0.6227455139160156,0.4658612012863159,0.045201629400253296,1.0,0.3519800896971481,False
