dim1,dim2,operational_label,is_current_round
-1.177834033966064453e+01,-3.828205871582031250e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.236526489257812500e+01,-3.904892730712890625e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.178674411773681641e+01,-3.863112640380859375e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.229007911682128906e+01,-3.744062042236328125e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.295086574554443359e+01,-3.907909774780273438e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.211122989654541016e+01,-3.965959167480468750e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.225711059570312500e+01,-3.728891372680664062e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.143699836730957031e+01,-3.787399291992187500e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.164041233062744141e+01,-3.678293609619140625e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.251076984405517578e+01,-3.743833160400390625e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.263497734069824219e+01,-3.815393066406250000e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.164982986450195312e+01,-3.728913879394531250e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.272665119171142578e+01,-3.844988250732421875e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.306021785736083984e+01,-3.639222335815429688e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.149323940277099609e+01,-3.763917541503906250e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.151461887359619141e+01,-3.934695053100585938e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.194902420043945312e+01,-3.772136688232421875e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.208069324493408203e+01,-3.875135803222656250e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.300711917877197266e+01,-3.723191452026367188e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.186145401000976562e+01,-3.935091018676757812e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.286596107482910156e+01,-3.752645874023437500e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.248192596435546875e+01,-3.680334854125976562e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.227149105072021484e+01,-3.938829421997070312e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.204387855529785156e+01,-3.864723968505859375e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.199912834167480469e+01,-3.959095764160156250e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.322860527038574219e+01,-3.809907531738281250e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.336012077331542969e+01,-3.831447219848632812e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.233645057678222656e+01,-3.817889785766601562e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.166277122497558594e+01,-3.768531036376953125e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.342257404327392578e+01,-3.804027557373046875e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.180352306365966797e+01,-3.662005233764648438e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.166648960113525391e+01,-3.800625610351562500e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.267550563812255859e+01,-3.733222579956054688e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.302221202850341797e+01,-3.815528488159179688e+01,3.000000000000000000e+00,0.000000000000000000e+00
-1.286440563201904297e+01,-3.912636566162109375e+01,3.000000000000000000e+00,0.000000000000000000e+00
1.952224540710449219e+01,2.119549751281738281e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.011392021179199219e+01,2.243696594238281250e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.094046592712402344e+01,2.267818832397460938e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.986351585388183594e+01,2.154536247253417969e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.866685867309570312e+01,1.881516838073730469e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.847112655639648438e+01,1.832747840881347656e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.965497016906738281e+01,2.222570228576660156e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.028046798706054688e+01,2.176964950561523438e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.969609260559082031e+01,2.199898910522460938e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.951107025146484375e+01,2.186188507080078125e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.847909355163574219e+01,1.831246185302734375e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.025864410400390625e+01,2.305705833435058594e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.006348991394042969e+01,2.157965660095214844e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.026054954528808594e+01,2.299282264709472656e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.854204750061035156e+01,1.847092247009277344e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.856127357482910156e+01,1.854280662536621094e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.079018592834472656e+01,2.283051490783691406e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.031058883666992188e+01,2.239080047607421875e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.888106346130371094e+01,1.939823341369628906e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.029493141174316406e+01,2.187518119812011719e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.950006103515625000e+01,2.114209938049316406e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.851206779479980469e+01,1.843378257751464844e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.069214820861816406e+01,2.210900688171386719e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.966094589233398438e+01,2.223473739624023438e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.013603019714355469e+01,2.149860382080078125e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.074075508117675781e+01,2.318557548522949219e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.038438606262207031e+01,2.313011360168457031e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.946845626831054688e+01,2.096563339233398438e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.843970680236816406e+01,1.821070480346679688e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.994095230102539062e+01,2.294102096557617188e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.082738113403320312e+01,2.253395271301269531e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.943551826477050781e+01,2.184727096557617188e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.076005172729492188e+01,2.221731567382812500e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.988142204284667969e+01,2.281205177307128906e+01,4.000000000000000000e+00,0.000000000000000000e+00
2.075053024291992188e+01,2.299872589111328125e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.852605628967285156e+01,-3.004155731201171875e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.360659408569335938e+01,-3.213236236572265625e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.116221046447753906e+01,-3.076570892333984375e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.366392898559570312e+01,-3.220738983154296875e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.156459617614746094e+01,-3.095411300659179688e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.744820594787597656e+01,-2.989369392395019531e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.174065780639648438e+01,-3.105384826660156250e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.121487236022949219e+01,-3.078616523742675781e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.325381088256835938e+01,-3.194023323059082031e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.371578407287597656e+01,-3.225357818603515625e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.732832145690917969e+01,-2.965147209167480469e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.288536643981933594e+01,-3.172289085388183594e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.120255279541015625e+01,-3.078126525878906250e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.814947700500488281e+01,-2.990927696228027344e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.320946884155273438e+01,-3.191652870178222656e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.741789817810058594e+01,-2.955220413208007812e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.732826232910156250e+01,-2.965124130249023438e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.839517021179199219e+01,-3.001307487487792969e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.776626396179199219e+01,-2.999751472473144531e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.774042320251464844e+01,-2.953854179382324219e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.272304725646972656e+01,-3.162908363342285156e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.366210556030273438e+01,-3.219887161254882812e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.355278778076171875e+01,-3.209036636352539062e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.131412124633789062e+01,-3.082878112792968750e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.800282287597656250e+01,-2.980573272705078125e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.797263526916503906e+01,-2.970896911621093750e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.765618705749511719e+01,-2.998380470275878906e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.364967536926269531e+01,-3.219392776489257812e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.199901008605957031e+01,-3.120385932922363281e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.730824470520019531e+01,-2.962832641601562500e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.765508079528808594e+01,-2.952117156982421875e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.795600318908691406e+01,-2.994853973388671875e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.354316520690917969e+01,-3.208127593994140625e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.322439956665039062e+01,-3.192423820495605469e+01,5.000000000000000000e+00,0.000000000000000000e+00
2.117680549621582031e+01,-3.077138137817382812e+01,5.000000000000000000e+00,0.000000000000000000e+00
-1.639170074462890625e+01,5.344442844390869141e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.625296783447265625e+01,6.703044414520263672e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.633626747131347656e+01,6.477793693542480469e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.417532062530517578e+01,1.188482856750488281e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.671788597106933594e+01,5.253025054931640625e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.820717430114746094e+01,-1.091911029815673828e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.447511863708496094e+01,1.149594211578369141e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.410705566406250000e+01,1.214091873168945312e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.641971015930175781e+01,5.120617389678955078e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.690163993835449219e+01,5.135750293731689453e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.384033393859863281e+01,1.221692752838134766e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.423603248596191406e+01,1.188672733306884766e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.423446178436279297e+01,1.192189502716064453e+01,6.000000000000000000e+00,0.000000000000000000e+00
-2.538793563842773438e+00,2.347737503051757812e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.636069107055664062e+01,5.796943664550781250e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.619781303405761719e+01,6.922904014587402344e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.452223682403564453e+01,1.137920379638671875e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.458215236663818359e+01,1.125911235809326172e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.658350372314453125e+01,4.859786987304687500e+00,6.000000000000000000e+00,0.000000000000000000e+00
-3.428591966629028320e+00,3.121212959289550781e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.365323543548583984e+01,1.235180664062500000e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.644735145568847656e+01,5.105469226837158203e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.676612281799316406e+01,5.719502925872802734e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.669366455078125000e+01,5.026417255401611328e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.634237098693847656e+01,5.966161727905273438e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.385359191894531250e+01,1.223002815246582031e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.634960365295410156e+01,6.304316520690917969e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.436669635772705078e+01,1.189002418518066406e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.630281829833984375e+01,5.318114280700683594e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.673940467834472656e+01,5.545578956604003906e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.465914535522460938e+01,1.114855957031250000e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.692522239685058594e+01,5.483500480651855469e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.625993156433105469e+01,6.703592777252197266e+00,6.000000000000000000e+00,0.000000000000000000e+00
-1.422268867492675781e+01,1.175027370452880859e+01,6.000000000000000000e+00,0.000000000000000000e+00
-1.652169799804687500e+01,5.925083160400390625e+00,6.000000000000000000e+00,0.000000000000000000e+00
-2.725644302368164062e+01,2.723623466491699219e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.618908309936523438e+01,2.321814155578613281e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.726873397827148438e+01,2.707491111755371094e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.725164413452148438e+01,2.725864219665527344e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.422722434997558594e+01,2.167450714111328125e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.465113258361816406e+01,2.184155082702636719e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.727100753784179688e+01,2.714167976379394531e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.710721206665039062e+01,2.460476112365722656e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.726810836791992188e+01,2.708350372314453125e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.433198928833007812e+01,2.150359153747558594e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.402884674072265625e+01,2.170773506164550781e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.689957046508789062e+01,2.394493103027343750e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.451332855224609375e+01,2.186798667907714844e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.403122901916503906e+01,2.153545951843261719e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.474317359924316406e+01,2.189667320251464844e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.726669883728027344e+01,2.675355911254882812e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.717330551147460938e+01,2.520475006103515625e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.729037094116210938e+01,2.699123954772949219e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.698286437988281250e+01,2.414099884033203125e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.728269386291503906e+01,2.687185859680175781e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.725662231445312500e+01,2.643462753295898438e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.720496749877929688e+01,2.565914344787597656e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.466533851623535156e+01,2.183952522277832031e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.512010574340820312e+01,2.222523307800292969e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.690826034545898438e+01,2.399362754821777344e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.697788238525390625e+01,2.411179161071777344e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.706508064270019531e+01,2.439691352844238281e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.709047508239746094e+01,2.436722373962402344e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.725323295593261719e+01,2.728721427917480469e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.727284812927246094e+01,2.712197303771972656e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.457918357849121094e+01,2.174204635620117188e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.683572006225585938e+01,2.385451126098632812e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.428144645690917969e+01,2.157495117187500000e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.446815681457519531e+01,2.157649230957031250e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.453056907653808594e+01,2.158341217041015625e+01,7.000000000000000000e+00,0.000000000000000000e+00
-2.876578569412231445e+00,3.059987831115722656e+01,8.000000000000000000e+00,0.000000000000000000e+00
-3.998699188232421875e+00,2.787802505493164062e+01,8.000000000000000000e+00,0.000000000000000000e+00
-2.750156879425048828e+00,2.536339569091796875e+01,8.000000000000000000e+00,0.000000000000000000e+00
-2.531192541122436523e+00,2.457629776000976562e+01,8.000000000000000000e+00,0.000000000000000000e+00
