Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,Target Cluster Count,Target Count Merges,Target Count Last Merge Similarity,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,5,490,10,5,0,1.0,5,0.0,0.1984319418381745,0.14645580556703355,0.40408163265306124,0.3816326530612245,fixed_alpha,0.7,12,1,0.74,134,134,1.0,0.7676640748977661,0.5813093185424805,False,0,1.75,0.3,,5,4,0.623476505279541,15,0.03,5
MV-ACC-CIL discovery,R2,Day 3,5,490,9,5,0,1.0,5,0.0,0.16904046468936573,0.12750780073456203,0.38979591836734695,0.38979591836734695,fixed_alpha,0.7,12,0,0.74,138,138,1.0,0.7972126603126526,0.463495135307312,False,2,1.75,0.3,0.33728811144828796,5,6,0.6084797382354736,15,0.03,5
MV-ACC-CIL discovery,R3,Day 4,5,490,6,5,0,1.0,5,0.0,0.3706733868295135,0.3290519553567441,0.5285714285714286,0.5285714285714286,fixed_alpha,0.7,12,0,0.74,93,93,1.0,0.752143383026123,0.5000288486480713,False,0,1.75,0.3,,5,1,0.6124213933944702,15,0.03,5
