Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Ft-CNN,0.32857142857142857,0.17619047619047618,0.25833333333333336,0.13571428571428573,0.18095238095238095,0.2285714285714286,0.255952380952381,0.18015873015873018
LwF,0.319047619047619,0.2095238095238095,0.25,0.15714285714285714,0.1676190476190476,0.24047619047619045,0.24555555555555553,0.20238095238095236
iCaRL,0.3952380952380952,0.05714285714285716,0.3392857142857143,0.07142857142857145,0.26666666666666666,0.1642857142857143,0.3337301587301587,0.09761904761904765
EEIL,0.24444444444444444,0.23809523809523808,0.24523809523809523,0.1880952380952381,0.20476190476190476,0.23809523809523808,0.23148148148148148,0.22142857142857142
TPCIL-style,0.40793650793650793,0.033333333333333326,0.3476190476190476,0.04761904761904767,0.2438095238095238,0.1785714285714286,0.3331216931216931,0.08650793650793653
DOI-style,0.3984126984126984,0.06428571428571433,0.3404761904761905,0.040476190476190554,0.24857142857142858,0.17380952380952386,0.32915343915343914,0.09285714285714292
MV-ACC-CIL,0.36666666666666664,0.12142857142857139,0.30238095238095236,0.1333333333333333,0.2219047619047619,0.2571428571428571,0.29698412698412696,0.1706349206349206
