Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Label-free Silhouette,Cluster Size Min,Cluster Size Median,Cluster Size Max,Cluster Size CV,Small Cluster Fraction,Raw HDBSCAN Confidence Mean,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN
MV-ACC-CIL discovery,R1,Day 2,10,3081,10,10,0,1.0,1.0,0,10,0.0,0.8367953770032808,0.7645981355580579,0.8773125608568647,0.8143459915611815,0.26517778635025024,145,321.0,462,0.3222816118974497,0.1,0.479121321646623,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.5454421547227399, 'silhouette': 0.2621608078479767, 'balance': 0.7562685520317637, 'stability': 1.0, 'cluster_size_cv': 0.3222816118869894}, 'kmeans_graph': {'score': 0.49618129174761344, 'silhouette': 0.2463718056678772, 'balance': 0.7666284377449486, 'stability': 0.8294044443251648, 'cluster_size_cv': 0.30441286908364396}, 'agglomerative_joint': {'score': 0.5185433048020536, 'silhouette': 0.2577546238899231, 'balance': 0.7270798871148142, 'stability': 0.925449136958532, 'cluster_size_cv': 0.37536468512171706}}",0.2621608078479767,0.3760014474391937,0.6310803890228271,0.4791213274002075,0.030206607654690742,1.0,0.3222816118869894,False
MV-ACC-CIL discovery,R2,Day 3,10,2911,10,10,0,1.0,1.0,0,10,0.0,0.8258365945643902,0.6870218286966688,0.8134661628306424,0.76777739608382,0.3132982850074768,129,251.5,569,0.44627912996342506,0.0,0.48620469306254255,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.5379882147832427, 'silhouette': 0.2721860408782959, 'balance': 0.6914294615008993, 'stability': 1.0, 'cluster_size_cv': 0.44627912994809427}, 'kmeans_graph': {'score': 0.5167866867533969, 'silhouette': 0.27068954706192017, 'balance': 0.7382735275937661, 'stability': 0.8810109214023503, 'cluster_size_cv': 0.354511522659185}, 'agglomerative_joint': {'score': 0.5158650072879517, 'silhouette': 0.27161872386932373, 'balance': 0.7242392008294695, 'stability': 0.8865074759757189, 'cluster_size_cv': 0.38075928347250804}}",0.2721860408782959,0.3825203776359558,0.636093020439148,0.48620468378067017,0.053166188299655914,1.0,0.44627912994809427,False
MV-ACC-CIL discovery,R3,Day 4,10,2448,10,10,0,1.0,1.0,0,10,0.0,0.7353820902609197,0.5499594255157353,0.7336601307189542,0.6270424836601307,0.3063892126083374,125,215.0,398,0.35742787108435636,0.0,0.46600652549163213,GPCC,none,graph_prototype_controlled_clustering,10,kmeans_joint,"{'kmeans_joint': {'score': 0.5321978191759831, 'silhouette': 0.24520061910152435, 'balance': 0.7366873933507233, 'stability': 1.0, 'cluster_size_cv': 0.35742787106975554}, 'kmeans_graph': {'score': 0.4775476155155235, 'silhouette': 0.22987087070941925, 'balance': 0.7247034681242938, 'stability': 0.8247117720019367, 'cluster_size_cv': 0.3798747266771602}, 'agglomerative_joint': {'score': 0.4750954805802332, 'silhouette': 0.243438720703125, 'balance': 0.6738944426781524, 'stability': 0.8257011826315359, 'cluster_size_cv': 0.48391192547286466}}",0.24520061910152435,0.36262747645378113,0.622600257396698,0.4660065174102783,0.028489356860518456,1.0,0.35742787106975554,False
