Method,Discovery Module,Incremental Module,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Deep-HDBSCAN + Ft-CNN,Deep embedding + HDBSCAN,Fine-tuning,0.33015873015873015,0.12380952380952381,0.24404761904761904,0.10000000000000003,0.19142857142857142,0.13571428571428573,0.25521164021164017,0.11984126984126986
Deep-HDBSCAN + LwF,Deep embedding + HDBSCAN,Knowledge distillation,0.326984126984127,0.1166666666666667,0.25833333333333336,0.09523809523809529,0.18666666666666668,0.1380952380952381,0.25732804232804235,0.1166666666666667
Deep-HDBSCAN + iCaRL,Deep embedding + HDBSCAN,Exemplar replay + prototype classifier,0.35555555555555557,0.07619047619047614,0.29404761904761906,0.07619047619047614,0.19904761904761906,0.19285714285714284,0.2828835978835979,0.11507936507936505
Deep-HDBSCAN + EEIL,Deep embedding + HDBSCAN,Replay + distillation,0.346031746031746,0.11904761904761907,0.24285714285714285,0.08333333333333337,0.2019047619047619,0.11428571428571432,0.2635978835978836,0.10555555555555558
Deep-HDBSCAN + TPCIL-style,Deep embedding + HDBSCAN,Topology-aware prototype smoothing,0.36666666666666664,0.04761904761904767,0.305952380952381,0.033333333333333326,0.19904761904761906,0.1738095238095238,0.29055555555555557,0.08492063492063494
Deep-HDBSCAN + DOI-style,Deep embedding + HDBSCAN,DOI-inspired prototype preservation/alignment,0.3634920634920635,0.06904761904761902,0.29523809523809524,0.06666666666666665,0.20476190476190476,0.1880952380952381,0.2878306878306878,0.10793650793650793
MV-ACC-CIL,SupCon deep/RF graphs + adaptive fusion + HDBSCAN,Network replay + distillation,0.3634920634920635,0.19999999999999996,0.34523809523809523,0.16428571428571426,0.28095238095238095,0.2523809523809524,0.32989417989417985,0.20555555555555552
