Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Ft-CNN,0.34285714285714286,0.17380952380952386,0.305952380952381,0.10476190476190478,0.17809523809523808,0.20238095238095244,0.2756349206349206,0.16031746031746036
LwF,0.3380952380952381,0.09285714285714292,0.26785714285714285,0.09523809523809529,0.18285714285714286,0.2142857142857143,0.26293650793650797,0.13412698412698418
iCaRL,0.39365079365079364,0.1476190476190476,0.3535714285714286,0.1119047619047619,0.2723809523809524,0.20714285714285713,0.3398677248677249,0.15555555555555553
EEIL,0.3126984126984127,0.27380952380952384,0.25952380952380955,0.19523809523809527,0.23238095238095238,0.18333333333333335,0.26820105820105816,0.2174603174603175
TPCIL-style,0.4,0.1166666666666667,0.35119047619047616,0.07142857142857145,0.25047619047619046,0.20238095238095238,0.3338888888888889,0.13015873015873017
DOI-style,0.4111111111111111,0.13095238095238093,0.3380952380952381,0.10952380952380947,0.2742857142857143,0.20238095238095233,0.34116402116402117,0.14761904761904757
MV-ACC-CIL,0.3634920634920635,0.19999999999999996,0.34523809523809523,0.16428571428571426,0.28095238095238095,0.2523809523809524,0.32989417989417985,0.20555555555555552
