Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,10,10,0,1.0,0.893216488153197,0.8676462321980101,0.799199368205622,0.893216488153197,0.555586514349401,0.821,0.09258659760440269
MV-ACC-CIL,R2,10,10,0,1.0,0.8072827207145311,0.7912896432428329,0.6468828837969429,0.7639986259017519,0.5403521643433602,0.688,0.10747814826804791
MV-ACC-CIL,R3,7,7,3,1.0,0.6662581699346405,0.753925477689586,0.5309973978609371,0.6151960784313726,0.48910438003922424,0.432,0.1236646163807057
