Method,Discovery Module,Incremental Module,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Deep-HDBSCAN + Ft-CNN,Deep embedding + HDBSCAN,Fine-tuning,0.4986068542769574,0.002913564260278334,0.43372462704817805,0.008255098737455446,0.3828720854216605,0.01392036257688567,0.4384011889155987,0.00836300852487315
Deep-HDBSCAN + LwF,Deep embedding + HDBSCAN,Knowledge distillation,0.4993034271384787,0.002104240854645445,0.4367816091954023,0.004208481709291001,0.38581390281107,0.009550016186468113,0.4406329797149837,0.005287579583468187
Deep-HDBSCAN + iCaRL,Deep embedding + HDBSCAN,Exemplar replay + prototype classifier,0.5491780440234049,0.03140174813855623,0.520665199315236,0.047426351570087455,0.49280889082588797,0.057138232437682124,0.5208840447215096,0.045322110715441934
Deep-HDBSCAN + EEIL,Deep embedding + HDBSCAN,Replay + distillation,0.5193647255502926,-0.02007122045969567,0.4685742235265346,-0.015215280025898337,0.43854870342122465,-0.007931369375202335,0.4754958841660173,-0.014405956620265448
Deep-HDBSCAN + TPCIL-style,Deep embedding + HDBSCAN,Topology-aware prototype smoothing,0.5480635274449708,0.031239883457429674,0.5198092443140132,0.04677889284558112,0.4924820222270647,0.05584331498866946,0.5201182646620163,0.04462069709722675
Deep-HDBSCAN + DOI-style,Deep embedding + HDBSCAN,DOI-inspired prototype preservation/alignment,0.5493173585957091,0.036257688572353564,0.5218879921741257,0.05066364519261901,0.49466114621921986,0.061022984784720014,0.5219554989963516,0.04931477284989753
