Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Ft-CNN,0.4988854834215659,0.0027516995791518895,0.44937637564196625,0.014244091939138892,0.4016125517541948,0.038523794108125675,0.4499581369392423,0.018506528542138818
LwF,0.4993034271384787,0.0019423761735190004,0.44693078992418683,0.0056652638394302235,0.40411854434517325,0.028164454516024673,0.45011758713594624,0.011924031509657965
iCaRL,0.5430482028420173,0.03091615409517645,0.5253118121790169,0.05033991583036579,0.48354761385922856,0.055519585626416235,0.5173025429600876,0.04559188518398616
EEIL,0.5327389244915018,-0.020233085140822227,0.5017119100024456,-0.005827128520556779,0.4646981913270865,0.018776303010683115,0.4997163419403446,-0.0024279702168986303
TPCIL-style,0.5444413485650599,0.030754289414049896,0.5264123257520176,0.04985432178698612,0.4842013510568751,0.05503399158303657,0.5183516751246509,0.045214200928024195
DOI-style,0.5440234048481472,0.03447717707996112,0.5269014428955735,0.05454839753965679,0.48725212464589235,0.0587568792489479,0.519392324129871,0.049260817956188606
