Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN
Joint discovery refinement,R1_refined,Day 2,5,490,5,5,0,1.0,1.0,0,5,0.0,0.11296775301479066,0.09622095500142354,0.37551020408163266,0.363265306122449,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.49861947271415064, 'silhouette': 0.17121261358261108, 'balance': 0.7722626762185726, 'stability': 1.0, 'cluster_size_cv': 0.2948961937362505}, 'kmeans_graph': {'score': 0.24817901299192746, 'silhouette': 0.09433866292238235, 'balance': 0.636703500408646, 'stability': 0.2758081932115518, 'cluster_size_cv': 0.5705897633014185}, 'agglomerative_joint': {'score': 0.3759236607336885, 'silhouette': 0.16015584766864777, 'balance': 0.6601550445272386, 'stability': 0.623227742441938, 'cluster_size_cv': 0.5147956654881534}}",0.17121261358261108,0.2603788673877716,0.5856062769889832,0.37784528732299805,0.060050927102565765,1.0,0.2948961937362505,False
Joint discovery refinement,R2_refined,Day 3,5,490,5,5,0,1.0,1.0,0,5,0.0,0.09174443805484299,0.07998521602019547,0.3489795918367347,0.3448979591836735,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.49670626138868523, 'silhouette': 0.1980363428592682, 'balance': 0.6889313640804388, 'stability': 1.0, 'cluster_size_cv': 0.451523405868979}, 'kmeans_graph': {'score': 0.2936656326813253, 'silhouette': 0.11165259033441544, 'balance': 0.7297462825427954, 'stability': 0.3452298059553509, 'cluster_size_cv': 0.37033928630031193}, 'agglomerative_joint': {'score': 0.37690881315401004, 'silhouette': 0.16144029796123505, 'balance': 0.7061666265899185, 'stability': 0.5875332958293884, 'cluster_size_cv': 0.41609637491508794}}",0.1980363428592682,0.29653868079185486,0.5990182161331177,0.40993958711624146,0.05037901923060417,1.0,0.451523405868979,False
Joint discovery refinement,R3_refined,Day 4,5,490,5,5,0,1.0,1.0,0,5,0.0,0.26131712359487536,0.22850342282322383,0.45102040816326533,0.4326530612244898,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.49235265213916346, 'silhouette': 0.19914697110652924, 'balance': 0.6641090901528617, 'stability': 1.0, 'cluster_size_cv': 0.505776708717877}, 'kmeans_graph': {'score': 0.27490588702686836, 'silhouette': 0.10024572908878326, 'balance': 0.7374927599394326, 'stability': 0.28908873616060415, 'cluster_size_cv': 0.3559455147493598}, 'agglomerative_joint': {'score': 0.38746538216410376, 'silhouette': 0.20898720622062683, 'balance': 0.5945802721636637, 'stability': 0.614425457240105, 'cluster_size_cv': 0.6818586939674661}}",0.19914697110652924,0.2976389229297638,0.5995734930038452,0.41044881939888,0.04811049625277519,1.0,0.505776708717877,False
