Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Assignment Coverage,Noise Points,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Discovery Backend,Discovery Feature Adapter,GPCC Backend,GPCC Target Clusters,GPCC Selected Candidate,GPCC Candidate Scores,GPCC Silhouette,GPCC Prototype Margin Mean,GPCC Silhouette Confidence Mean,GPCC Confidence Mean,GPCC Confidence Min,GPCC Cluster Stability,GPCC Cluster Size CV,GPCC Uses HDBSCAN
Joint discovery refinement,R1_refined,Day 2,5,980,5,5,0,1.0,1.0,0,5,0.0,0.3720841492381986,0.33013797120491994,0.5173469387755102,0.5010204081632653,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5297130469580958, 'silhouette': 0.23965224623680115, 'balance': 0.7395215576392761, 'stability': 1.0, 'cluster_size_cv': 0.35222562435127835}, 'kmeans_graph': {'score': 0.31868608543597093, 'silhouette': 0.12656638026237488, 'balance': 0.7088456330078893, 'stability': 0.42922179876034744, 'cluster_size_cv': 0.41074438979984546}, 'agglomerative_joint': {'score': 0.4444027419108918, 'silhouette': 0.19963233172893524, 'balance': 0.7482041355440563, 'stability': 0.7398565294046646, 'cluster_size_cv': 0.3365336443547595}}",0.23965224623680115,0.3361676037311554,0.619826078414917,0.44721317291259766,0.05829988047480583,1.0,0.35222562435127835,False
Joint discovery refinement,R2_refined,Day 3,5,980,5,5,0,1.0,1.0,0,5,0.0,0.37032949082031197,0.3212091383703591,0.5112244897959184,0.5081632653061224,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.534578791795669, 'silhouette': 0.22142411768436432, 'balance': 0.8139776353463433, 'stability': 1.0, 'cluster_size_cv': 0.22853498250539178}, 'kmeans_graph': {'score': 0.2737504409357947, 'silhouette': 0.11340706050395966, 'balance': 0.640823875128242, 'stability': 0.332847130531874, 'cluster_size_cv': 0.560491172086682}, 'agglomerative_joint': {'score': 0.4524659320328887, 'silhouette': 0.20580033957958221, 'balance': 0.8051876627367226, 'stability': 0.7129528508670958, 'cluster_size_cv': 0.24194650052279373}}",0.22142411768436432,0.3182074725627899,0.6107120513916016,0.4302237033843994,0.029815208166837692,1.0,0.22853498250539178,False
Joint discovery refinement,R3_refined,Day 4,5,980,5,5,0,1.0,1.0,0,5,0.0,0.4907278849673377,0.37871622655705584,0.5591836734693878,0.5408163265306123,GPCC,none,graph_prototype_controlled_clustering,5,kmeans_joint,"{'kmeans_joint': {'score': 0.5434614107347033, 'silhouette': 0.2632071375846863, 'balance': 0.743487425315629, 'stability': 1.0, 'cluster_size_cv': 0.3450126605375673}, 'kmeans_graph': {'score': 0.33047454932339126, 'silhouette': 0.18181681632995605, 'balance': 0.6712568241139295, 'stability': 0.38489574207651794, 'cluster_size_cv': 0.4897427692001747}, 'agglomerative_joint': {'score': 0.5082719389948924, 'silhouette': 0.2604324221611023, 'balance': 0.7225552035328894, 'stability': 0.882092264398833, 'cluster_size_cv': 0.383977300434017}}",0.2632071375846863,0.35939574241638184,0.6316035389900208,0.46668103337287903,0.03058987483382225,1.0,0.3450126605375673,False
