Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,5,490,7,7,2,1.4,7,0.0,0.14868803209085923,0.09893906651246771,0.42653061224489797,0.32040816326530613,fixed_alpha,0.7,12,0,0.74,102,102,1.0,0.7325764894485474,0.5175889730453491,False,0,1.75,0.3,,15,0.03,5
MV-ACC-CIL discovery,R2,Day 3,5,490,6,6,1,1.2,6,0.0,0.14525509961476946,0.11284530286587179,0.38979591836734695,0.3673469387755102,fixed_alpha,0.7,12,0,0.74,222,222,1.0,0.7165392637252808,0.4295370280742645,False,0,1.75,0.3,,15,0.03,5
MV-ACC-CIL discovery,R3,Day 4,5,490,7,7,2,1.4,7,0.0,0.3266547853315215,0.2644958458710733,0.5142857142857142,0.4387755102040816,fixed_alpha,0.7,12,0,0.74,149,149,1.0,0.7491660118103027,0.428808331489563,False,0,1.75,0.3,,15,0.03,5
