Method,R1 Acc,R1 Forgetting,R2 Acc,R2 Forgetting,R3 Acc,R3 Forgetting,Avg Acc,Avg Forgetting
Ft-CNN,0.4976316522708275,0.00501780511492389,0.44852042064074343,0.019423761735189338,0.4052081063412508,0.043865328585302676,0.45045339308427385,0.022768965145138636
LwF,0.49777096684313177,0.003722887665911223,0.4441183663487405,0.011168662997733891,0.3979080409675311,0.03447717707996112,0.4465991247198011,0.01645624258120208
iCaRL,0.4988854834215659,0.03625768857235345,0.4966984592809978,0.047750080932340566,0.46458923512747874,0.05454839753965679,0.48672439261001416,0.046185389014783605
EEIL,0.5267483978824185,-0.014891550663645226,0.4913181707018831,0.0030754289414050007,0.4510786663761168,0.03140174813855612,0.48971507832013944,0.006528542138771964
TPCIL-style,0.4990247979938702,0.036257688572353564,0.495842504279775,0.04872126901910001,0.46349967313140117,0.05519585626416318,0.48612232513501547,0.04672493795187225
DOI-style,0.5011145165784341,0.0360958238912269,0.5033015407190022,0.0495305924247329,0.47199825670080625,0.054386532858530234,0.4921381046660809,0.04667098305816334
