Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,10,3081,10,10,0,1.0,10,0.0,0.8676462321980101,0.799199368205622,0.893216488153197,0.893216488153197,fixed_alpha,0.7,12,0,0.74,186,186,1.0,0.7726300954818726,0.5980924963951111,False,0,1.75,0.3,,92,0.03,5
MV-ACC-CIL discovery,R2,Day 3,10,2911,10,9,1,0.9,9,0.0,0.7791205415948291,0.6307393826586718,0.7639986259017519,0.7639986259017519,fixed_alpha,0.7,12,1,0.74,610,610,1.0,0.7194379568099976,0.4989602565765381,False,0,1.75,0.3,,87,0.03,5
MV-ACC-CIL discovery,R3,Day 4,10,2448,8,7,3,0.7,7,0.0,0.7521314870572955,0.5302684943127274,0.6658496732026143,0.6143790849673203,fixed_alpha,0.7,12,1,0.74,170,170,1.0,0.6771611571311951,0.5439066886901855,False,0,1.75,0.3,,73,0.03,5
