Method,Round,Cluster Count,Incremental Pseudo-label Classes,Cluster Count Error,Sample Coverage,Purity,NMI,ARI,Hungarian Acc,Overall Acc,New Acc,Forgetting Rate
MV-ACC-CIL,R1,10,10,0,1.0,0.893216488153197,0.8676462321980101,0.799199368205622,0.893216488153197,0.5572582892170521,0.817,0.08999676270637746
MV-ACC-CIL,R2,9,9,1,1.0,0.7639986259017519,0.7791205415948291,0.6307393826586718,0.7639986259017519,0.5396184886280264,0.69,0.10861120103593397
MV-ACC-CIL,R3,7,7,3,1.0,0.6658496732026143,0.7521314870572955,0.5302684943127274,0.6143790849673203,0.485617781651776,0.432,0.12576885723535125
