Method,Round,Discovery Day,True New Classes,Samples,Initial Cluster Count,Final Cluster Count,Cluster Count Error,Over-clustering Ratio,Clusters,Noise,NMI,ARI,Purity,Hungarian Acc,Fusion,Alpha,Iter Merge Rounds,Iter Merge Total Merges,Iter Merge Threshold,Noise Before Reassignment,Noise Reassigned,Assignment Coverage,Assignment Score Mean,Assignment Score Min,No-cluster Fallback,Adaptive Split Count,Adaptive Split Size Factor,Adaptive Split Silhouette Threshold,Adaptive Split Silhouette Mean,Target Cluster Count,Target Count Merges,Target Count Last Merge Similarity,MVACC Min Cluster Size,MVACC Min Cluster Ratio,MVACC Min Samples
MV-ACC-CIL discovery,R1,Day 2,5,490,7,5,0,1.0,5,0.0,0.1440461306340795,0.10218063707922487,0.40408163265306124,0.39387755102040817,fixed_alpha,0.7,12,0,0.74,102,102,1.0,0.7329381108283997,0.5183600187301636,False,0,1.75,0.3,,5,2,0.682303249835968,15,0.03,5
MV-ACC-CIL discovery,R2,Day 3,5,490,5,5,0,1.0,5,0.0,0.11904840328724971,0.0970187295429749,0.3551020408163265,0.34285714285714286,fixed_alpha,0.7,12,0,0.74,149,149,1.0,0.7117226123809814,0.40643298625946045,False,0,1.75,0.3,,5,0,,15,0.03,5
MV-ACC-CIL discovery,R3,Day 4,5,490,8,5,0,1.0,5,0.0,0.2997060911932455,0.2464186109256997,0.48775510204081635,0.48367346938775513,fixed_alpha,0.7,12,1,0.74,129,129,1.0,0.7488174438476562,0.44271817803382874,False,0,1.75,0.3,,5,2,0.6837868094444275,15,0.03,5
